logz logzerr logvol nlive logl logwt insert_order
-2.871266693820368232e+02 2.065705088920578303e-01 -3.987499999999926104e+00 4.000000000000000000e+02 -2.812976251617129151e+02 -2.912778394484041655e+02 1.925000000000000044e+00
-2.871110460819962213e+02 2.047575827121739800e-01 -3.989999999999926050e+00 4.000000000000000000e+02 -2.812861090101897048e+02 -2.912688232968809530e+02 4.349999999999999978e-01
-2.870955248728332663e+02 2.018056584491117189e-01 -3.992499999999925997e+00 4.000000000000000000e+02 -2.812791936665869912e+02 -2.912644079532782371e+02 1.080000000000000071e+00
-2.870801737774515345e+02 2.095375326082293543e-01 -3.994999999999925944e+00 4.000000000000000000e+02 -2.812470019751266364e+02 -2.912347162618178800e+02 1.205000000000000071e+00
-2.870646026695696378e+02 2.024773080852965979e-01 -3.997499999999925890e+00 4.000000000000000000e+02 -2.812146649521274071e+02 -2.912048792388186484e+02 1.949999999999999956e+00
-2.870488095910145034e+02 2.062704632577312125e-01 -3.999999999999925837e+00 4.000000000000000000e+02 -2.811513472596105885e+02 -2.911440615463018275e+02 6.099999999999999867e-01
-2.870322951577231265e+02 2.060555847232122262e-01 -4.002499999999925784e+00 4.000000000000000000e+02 -2.811266169371796764e+02 -2.911218312238709132e+02 4.550000000000000155e-01
-2.870156868412634026e+02 2.052577236432264196e-01 -4.004999999999926175e+00 4.000000000000000000e+02 -2.811225876980943781e+02 -2.911203019847856126e+02 1.114999999999999991e+00
-2.869993250618512093e+02 2.057983411387056816e-01 -4.007499999999926565e+00 4.000000000000000000e+02 -2.811098349962787779e+02 -2.911100492829700102e+02 1.139999999999999902e+00
-2.869830621272041071e+02 2.014678746671297316e-01 -4.009999999999926956e+00 4.000000000000000000e+02 -2.810704063644436133e+02 -2.910731206511348432e+02 4.149999999999999800e-01
-2.869664624140188494e+02 1.983186378441790243e-01 -4.012499999999927347e+00 4.000000000000000000e+02 -2.810423582874746558e+02 -2.910475725741658835e+02 1.645000000000000018e+00
-2.869497147364971283e+02 1.977741319138340004e-01 -4.014999999999927738e+00 4.000000000000000000e+02 -2.810408658124317185e+02 -2.910485800991229439e+02 8.199999999999999512e-01
-2.869332593814925190e+02 2.051449604180650976e-01 -4.017499999999928129e+00 4.000000000000000000e+02 -2.809938866999550555e+02 -2.910041009866462787e+02 2.650000000000000133e-01
-2.869163402976778912e+02 2.052499643907470250e-01 -4.019999999999928519e+00 4.000000000000000000e+02 -2.809900938485927213e+02 -2.910028081352839422e+02 1.060000000000000053e+00
-2.868996813676104125e+02 2.015048081785064393e-01 -4.022499999999928910e+00 4.000000000000000000e+02 -2.809718119643836758e+02 -2.909870262510748944e+02 9.949999999999999956e-01
-2.868830369209153446e+02 2.045669492676317758e-01 -4.024999999999929301e+00 4.000000000000000000e+02 -2.809548937469288603e+02 -2.909726080336200766e+02 1.989999999999999991e+00
-2.868664291817030971e+02 2.058998524245445050e-01 -4.027499999999929692e+00 4.000000000000000000e+02 -2.809349624319973486e+02 -2.909551767186885627e+02 4.600000000000000200e-01
-2.868498078722167293e+02 1.989365863322729300e-01 -4.029999999999930083e+00 4.000000000000000000e+02 -2.809317468549868408e+02 -2.909544611416781095e+02 1.110000000000000098e+00
-2.868334467115255393e+02 1.937405772722196884e-01 -4.032499999999930473e+00 4.000000000000000000e+02 -2.809270725672243998e+02 -2.909522868539156661e+02 8.850000000000000089e-01
-2.868173141767712764e+02 1.898871149586833784e-01 -4.034999999999930864e+00 4.000000000000000000e+02 -2.809246208030853609e+02 -2.909523350897766250e+02 6.650000000000000355e-01
-2.868014385338484544e+02 1.860446627267638708e-01 -4.037499999999931255e+00 4.000000000000000000e+02 -2.809080273370799432e+02 -2.909382416237712050e+02 5.799999999999999600e-01
-2.867855909361227873e+02 1.919949980821732405e-01 -4.039999999999931646e+00 4.000000000000000000e+02 -2.809034620822908437e+02 -2.909361763689821032e+02 1.580000000000000071e+00
-2.867699585705495338e+02 1.951005343700840944e-01 -4.042499999999932037e+00 4.000000000000000000e+02 -2.808646529828234293e+02 -2.908998672695146865e+02 1.935000000000000053e+00
-2.867540022058695399e+02 1.911768435667593191e-01 -4.044999999999932427e+00 4.000000000000000000e+02 -2.808384707565699614e+02 -2.908761850432612164e+02 1.145000000000000018e+00
-2.867379230767249965e+02 1.871037985763003009e-01 -4.047499999999932818e+00 4.000000000000000000e+02 -2.808263443833875499e+02 -2.908665586700788026e+02 1.040000000000000036e+00
-2.867219465464883683e+02 1.936035763096319029e-01 -4.049999999999933209e+00 4.000000000000000000e+02 -2.808121479694833624e+02 -2.908548622561746129e+02 2.300000000000000100e-01
-2.867060377116292216e+02 1.845697674823998380e-01 -4.052499999999933600e+00 4.000000000000000000e+02 -2.807885538129106635e+02 -2.908337680996019117e+02 1.449999999999999900e-01
-2.866900468278727772e+02 1.798344195548838564e-01 -4.054999999999933991e+00 4.000000000000000000e+02 -2.807537170277143446e+02 -2.908014313144055905e+02 3.300000000000000155e-01
-2.866737945407770667e+02 1.825551271158723232e-01 -4.057499999999934381e+00 4.000000000000000000e+02 -2.806576815299850978e+02 -2.907078958166763414e+02 2.149999999999999967e-01
-2.866562478072688691e+02 1.790542326863011069e-01 -4.059999999999934772e+00 4.000000000000000000e+02 -2.805994401496740807e+02 -2.906521544363653220e+02 1.989999999999999991e+00
-2.866380241069523436e+02 1.920528646841607734e-01 -4.062499999999935163e+00 4.000000000000000000e+02 -2.805986001909270158e+02 -2.906538144776182548e+02 3.500000000000000333e-02
-2.866201559971164556e+02 1.850898963041202883e-01 -4.064999999999935554e+00 4.000000000000000000e+02 -2.805963022741613599e+02 -2.906540165608525967e+02 1.010000000000000009e+00
-2.866026050762412751e+02 1.871893393032974251e-01 -4.067499999999935945e+00 4.000000000000000000e+02 -2.805877847208244020e+02 -2.906479990075156365e+02 1.304999999999999938e+00
-2.865852536778181729e+02 1.836946907985661515e-01 -4.069999999999936335e+00 4.000000000000000000e+02 -2.805704967832273269e+02 -2.906332110699185591e+02 8.800000000000000044e-01
-2.865679463198544568e+02 1.854879872431188514e-01 -4.072499999999936726e+00 4.000000000000000000e+02 -2.804818742879346587e+02 -2.905470885746258887e+02 2.600000000000000089e-01
-2.865494173722347000e+02 1.891896472484331793e-01 -4.074999999999937117e+00 4.000000000000000000e+02 -2.804812834806842261e+02 -2.905489977673754538e+02 1.600000000000000089e+00
-2.865312598956606394e+02 1.917000548345783595e-01 -4.077499999999937508e+00 4.000000000000000000e+02 -2.804739966084016487e+02 -2.905442108950928741e+02 9.300000000000000488e-01
-2.865133414320153520e+02 1.997794721744021451e-01 -4.079999999999937899e+00 4.000000000000000000e+02 -2.804638220565348092e+02 -2.905365363432260892e+02 1.400000000000000133e-01
-2.864956039765623359e+02 2.064504630461761470e-01 -4.082499999999938289e+00 4.000000000000000000e+02 -2.804637031964260814e+02 -2.905389174831173591e+02 8.100000000000000533e-01
-2.864782167546251230e+02 1.932779509783089378e-01 -4.084999999999938680e+00 4.000000000000000000e+02 -2.804515601038463046e+02 -2.905292743905375801e+02 8.100000000000000533e-01
-2.864609625110637694e+02 1.965913661798702750e-01 -4.087499999999939071e+00 4.000000000000000000e+02 -2.804206114510756720e+02 -2.905008257377669452e+02 1.544999999999999929e+00
-2.864435157159304026e+02 1.985082726952296928e-01 -4.089999999999939462e+00 4.000000000000000000e+02 -2.804025124840895273e+02 -2.904852267707807982e+02 1.600000000000000089e+00
-2.864261008508742634e+02 1.977632606743177091e-01 -4.092499999999939853e+00 4.000000000000000000e+02 -2.803953899879411438e+02 -2.904806042746324124e+02 7.000000000000000666e-02
-2.864089054520848663e+02 2.006652115920368462e-01 -4.094999999999940243e+00 4.000000000000000000e+02 -2.803847369035376573e+02 -2.904724511902289237e+02 7.500000000000000000e-01
-2.863918635272077040e+02 2.124994110223566435e-01 -4.097499999999940634e+00 4.000000000000000000e+02 -2.803687799502336588e+02 -2.904589942369249229e+02 1.754999999999999893e+00
-2.863748820728790747e+02 2.174808670944713973e-01 -4.099999999999941025e+00 4.000000000000000000e+02 -2.803545305402802228e+02 -2.904472448269714846e+02 3.649999999999999911e-01
-2.863579884899401122e+02 2.136978620025003495e-01 -4.102499999999941416e+00 4.000000000000000000e+02 -2.803540950100268674e+02 -2.904493092967181269e+02 4.450000000000000067e-01
-2.863414095444407508e+02 2.214368151293498177e-01 -4.104999999999941807e+00 4.000000000000000000e+02 -2.803476467721944232e+02 -2.904453610588856804e+02 7.600000000000000089e-01
-2.863250369917064972e+02 2.060925475574064969e-01 -4.107499999999942197e+00 4.000000000000000000e+02 -2.803367524550567396e+02 -2.904369667417479945e+02 6.049999999999999822e-01
-2.863087934924088813e+02 2.120825741813055776e-01 -4.109999999999942588e+00 4.000000000000000000e+02 -2.803354714652851953e+02 -2.904381857519764480e+02 1.159999999999999920e+00
-2.862928289505514954e+02 2.118203338397050550e-01 -4.112499999999942979e+00 4.000000000000000000e+02 -2.803214853792196095e+02 -2.904266996659108599e+02 1.655000000000000027e+00
-2.862769351814249603e+02 2.142372901196142598e-01 -4.114999999999943370e+00 4.000000000000000000e+02 -2.803125807998931123e+02 -2.904202950865843604e+02 3.400000000000000244e-01
-2.862611903424851789e+02 2.036280226272533800e-01 -4.117499999999943761e+00 4.000000000000000000e+02 -2.803099519540158440e+02 -2.904201662407070899e+02 3.099999999999999978e-01
-2.862456875838049086e+02 2.027063575323397870e-01 -4.119999999999944151e+00 4.000000000000000000e+02 -2.803074136368157951e+02 -2.904201279235070388e+02 1.524999999999999911e+00
-2.862304209157410924e+02 2.026089192183975762e-01 -4.122499999999944542e+00 4.000000000000000000e+02 -2.802875945569888927e+02 -2.904028088436801340e+02 1.149999999999999911e+00
-2.862151231207068349e+02 2.023946891180519458e-01 -4.124999999999944933e+00 4.000000000000000000e+02 -2.802676287531454022e+02 -2.903853430398366413e+02 8.800000000000000044e-01
-2.861997923771497199e+02 1.910812403233341783e-01 -4.127499999999945324e+00 4.000000000000000000e+02 -2.802548624897469267e+02 -2.903750767764381635e+02 1.650000000000000078e-01
-2.861845384918853483e+02 1.943428399362641112e-01 -4.129999999999945715e+00 4.000000000000000000e+02 -2.802335543112492360e+02 -2.903562685979404705e+02 7.299999999999999822e-01
-2.861692307069727690e+02 1.904248232040014754e-01 -4.132499999999946105e+00 4.000000000000000000e+02 -2.802329521467780182e+02 -2.903581664334692505e+02 8.199999999999999512e-01
-2.861541820942317713e+02 1.900311884465925027e-01 -4.134999999999946496e+00 4.000000000000000000e+02 -2.801814904635016887e+02 -2.903092047501929756e+02 7.299999999999999822e-01
-2.861386184034901135e+02 1.754462460496531706e-01 -4.137499999999946887e+00 4.000000000000000000e+02 -2.801458611140807307e+02 -2.902760754007720152e+02 1.659999999999999920e+00
-2.861227810836361414e+02 1.720806175475692590e-01 -4.139999999999947278e+00 4.000000000000000000e+02 -2.801452700975681864e+02 -2.902779843842594687e+02 9.799999999999999822e-01
-2.861072201823785122e+02 1.689602645376853396e-01 -4.142499999999947669e+00 4.000000000000000000e+02 -2.801428047731929496e+02 -2.902780190598842296e+02 1.989999999999999991e+00
-2.860918982444828771e+02 1.743620001418678678e-01 -4.144999999999948059e+00 4.000000000000000000e+02 -2.801416093141103829e+02 -2.902793236008016606e+02 6.250000000000000000e-01
-2.860768270561412692e+02 1.765623560116686419e-01 -4.147499999999948450e+00 4.000000000000000000e+02 -2.801415640894462058e+02 -2.902817783761374812e+02 1.554999999999999938e+00
-2.860620157742919787e+02 1.739430029880656148e-01 -4.149999999999948841e+00 4.000000000000000000e+02 -2.801370209891674108e+02 -2.902797352758586840e+02 1.530000000000000027e+00
-2.860473910360275340e+02 1.746694911238836634e-01 -4.152499999999949232e+00 4.000000000000000000e+02 -2.801252035246785681e+02 -2.902704178113698390e+02 4.000000000000000222e-01
-2.860328431492864070e+02 1.763235717209267195e-01 -4.154999999999949623e+00 4.000000000000000000e+02 -2.801217574774865398e+02 -2.902694717641778084e+02 1.465000000000000080e+00
-2.860184903972310053e+02 1.784654527789316381e-01 -4.157499999999950013e+00 4.000000000000000000e+02 -2.801107105306390395e+02 -2.902609248173303058e+02 7.249999999999999778e-01
-2.860042201430045452e+02 1.798790247819861410e-01 -4.159999999999950404e+00 4.000000000000000000e+02 -2.801018567969930473e+02 -2.902545710836843114e+02 1.709999999999999964e+00
-2.859900616207181088e+02 1.690050659526107779e-01 -4.162499999999950795e+00 4.000000000000000000e+02 -2.800836343851497645e+02 -2.902388486718410263e+02 5.949999999999999734e-01
-2.859758810951219630e+02 1.608971667572934305e-01 -4.164999999999951186e+00 4.000000000000000000e+02 -2.800561794102627005e+02 -2.902138936969539600e+02 1.530000000000000027e+00
-2.859615480517687729e+02 1.935606368261957033e-01 -4.167499999999951577e+00 4.000000000000000000e+02 -2.800554605996162536e+02 -2.902156748863075109e+02 1.004999999999999893e+00
-2.859474425151838659e+02 1.879238407084482254e-01 -4.169999999999951967e+00 4.000000000000000000e+02 -2.800361428064867937e+02 -2.901988570931780487e+02 1.554999999999999938e+00
-2.859332989384830626e+02 1.860514866351599406e-01 -4.172499999999952358e+00 4.000000000000000000e+02 -2.799982884726001089e+02 -2.901635027592913616e+02 1.945000000000000062e+00
-2.859188543410315333e+02 1.804896756004374381e-01 -4.174999999999952749e+00 4.000000000000000000e+02 -2.799974611820778705e+02 -2.901651754687691209e+02 1.610000000000000098e+00
-2.859046390518698217e+02 1.754643122520318232e-01 -4.177499999999953140e+00 4.000000000000000000e+02 -2.799628265938793561e+02 -2.901330408805706043e+02 1.110000000000000098e+00
-2.858901685894923617e+02 1.799351329406869704e-01 -4.179999999999953531e+00 4.000000000000000000e+02 -2.799023063376097866e+02 -2.900750206243010325e+02 4.699999999999999734e-01
-2.858750588601017739e+02 1.818510360228797751e-01 -4.182499999999953921e+00 4.000000000000000000e+02 -2.798557456426746057e+02 -2.900309599293658493e+02 1.659999999999999920e+00
-2.858595087290101446e+02 1.836817741883456367e-01 -4.184999999999954312e+00 4.000000000000000000e+02 -2.798345579311748565e+02 -2.900122722178660979e+02 9.300000000000000488e-01
-2.858439101106641260e+02 1.785680752456926257e-01 -4.187499999999954703e+00 4.000000000000000000e+02 -2.798330984113063096e+02 -2.900133126979975486e+02 1.235000000000000098e+00
-2.858285669273576559e+02 1.773208900088470430e-01 -4.189999999999955094e+00 4.000000000000000000e+02 -2.798185487338180337e+02 -2.900012630205093274e+02 1.155000000000000027e+00
-2.858132738099861854e+02 1.722323574365235699e-01 -4.192499999999955484e+00 4.000000000000000000e+02 -2.798147103128873141e+02 -2.899999245995786055e+02 1.915000000000000036e+00
-2.857981910311100364e+02 1.785287066388842048e-01 -4.194999999999955875e+00 4.000000000000000000e+02 -2.797947095195887073e+02 -2.899824238062799964e+02 9.549999999999999600e-01
-2.857830720123760671e+02 1.928076618675279019e-01 -4.197499999999956266e+00 4.000000000000000000e+02 -2.797713208683431958e+02 -2.899615351550344826e+02 1.159999999999999920e+00
-2.857678661721091089e+02 1.903058867951612776e-01 -4.199999999999956657e+00 4.000000000000000000e+02 -2.797707633600686563e+02 -2.899634776467599409e+02 1.685000000000000053e+00
-2.857529169408596204e+02 1.914523943452918486e-01 -4.202499999999957048e+00 4.000000000000000000e+02 -2.797545381995409457e+02 -2.899497524862322280e+02 6.750000000000000444e-01
-2.857379858614810360e+02 1.911756070965884846e-01 -4.204999999999957438e+00 4.000000000000000000e+02 -2.797544702650555450e+02 -2.899521845517468250e+02 7.600000000000000089e-01
-2.857233099181847820e+02 1.843163956563243777e-01 -4.207499999999957829e+00 4.000000000000000000e+02 -2.797059900435264694e+02 -2.899062043302177472e+02 1.915000000000000036e+00
-2.857081708036672012e+02 1.882207772586038663e-01 -4.209999999999958220e+00 4.000000000000000000e+02 -2.796665449385361057e+02 -2.898692592252273812e+02 2.750000000000000222e-01
-2.856927005086013764e+02 1.885807687415868295e-01 -4.212499999999958611e+00 4.000000000000000000e+02 -2.796508326779964477e+02 -2.898560469646877209e+02 1.705000000000000071e+00
-2.856772648386692595e+02 1.777332085217322721e-01 -4.214999999999959002e+00 4.000000000000000000e+02 -2.796503602480749464e+02 -2.898580745347662173e+02 8.599999999999999867e-01
-2.856620943689173373e+02 1.762875814282150455e-01 -4.217499999999959392e+00 4.000000000000000000e+02 -2.796343546773118760e+02 -2.898445689640031446e+02 1.489999999999999991e+00
-2.856469489453062351e+02 1.854064706249574090e-01 -4.219999999999959783e+00 4.000000000000000000e+02 -2.796104495291171474e+02 -2.898231638158084138e+02 1.050000000000000044e+00
-2.856317091391878762e+02 1.804917412182638070e-01 -4.222499999999960174e+00 4.000000000000000000e+02 -2.796018341380288916e+02 -2.898170484247201557e+02 2.750000000000000222e-01
-2.856166067149291621e+02 1.727358408867436246e-01 -4.224999999999960565e+00 4.000000000000000000e+02 -2.795904747705782256e+02 -2.898081890572694874e+02 1.010000000000000009e+00
-2.856015975804207869e+02 1.692014120041288594e-01 -4.227499999999960956e+00 4.000000000000000000e+02 -2.795884360045257608e+02 -2.898086502912170204e+02 1.375000000000000000e+00
-2.855868171615391589e+02 1.783784318338887676e-01 -4.229999999999961346e+00 4.000000000000000000e+02 -2.795639429310101036e+02 -2.897866572177013609e+02 9.599999999999999645e-01
-2.855719305436657010e+02 1.795317570875453739e-01 -4.232499999999961737e+00 4.000000000000000000e+02 -2.795525016544372647e+02 -2.897777159411285197e+02 9.200000000000000400e-01
-2.855571315194978865e+02 1.731863276761923531e-01 -4.234999999999962128e+00 4.000000000000000000e+02 -2.795517595153595494e+02 -2.897794738020508021e+02 1.780000000000000027e+00
-2.855425737435813289e+02 1.731391983525667200e-01 -4.237499999999962519e+00 4.000000000000000000e+02 -2.795424729951736253e+02 -2.897726872818648758e+02 2.650000000000000133e-01
-2.855281278513508028e+02 1.798480182837686736e-01 -4.239999999999962910e+00 4.000000000000000000e+02 -2.795217273987869930e+02 -2.897544416854782412e+02 1.735000000000000098e+00
-2.855136273613953790e+02 1.811176698837945465e-01 -4.242499999999963300e+00 4.000000000000000000e+02 -2.795078017745602210e+02 -2.897430160612515238e+02 4.749999999999999778e-01
-2.854991710697808003e+02 1.772649380373683692e-01 -4.244999999999963691e+00 4.000000000000000000e+02 -2.794927470790798338e+02 -2.897304613657711343e+02 3.350000000000000200e-01
-2.854847420448853086e+02 1.785618534699447424e-01 -4.247499999999964082e+00 4.000000000000000000e+02 -2.794887922333170991e+02 -2.897290065200083973e+02 1.950000000000000067e-01
-2.854704976971796100e+02 1.685021841361452888e-01 -4.249999999999964473e+00 4.000000000000000000e+02 -2.794860318217256463e+02 -2.897287461084169422e+02 1.114999999999999991e+00
-2.854564497723952172e+02 1.567477140222179599e-01 -4.252499999999964864e+00 4.000000000000000000e+02 -2.794845183380944604e+02 -2.897297326247857541e+02 5.649999999999999467e-01
-2.854426100267331776e+02 1.585181343320543612e-01 -4.254999999999965254e+00 4.000000000000000000e+02 -2.794695633122333334e+02 -2.897172775989246247e+02 9.100000000000000311e-01
-2.854287893002468763e+02 1.576151726630863059e-01 -4.257499999999965645e+00 4.000000000000000000e+02 -2.794626173143608412e+02 -2.897128316010521303e+02 8.549999999999999822e-01
-2.854150966550250814e+02 1.668279916711870869e-01 -4.259999999999966036e+00 4.000000000000000000e+02 -2.794533588428924986e+02 -2.897060731295837854e+02 1.429999999999999938e+00
-2.854014979881257545e+02 1.645785757354159828e-01 -4.262499999999966427e+00 4.000000000000000000e+02 -2.794488150710598688e+02 -2.897040293577511534e+02 1.750000000000000000e+00
-2.853880545026652271e+02 1.633204430312414634e-01 -4.264999999999966818e+00 4.000000000000000000e+02 -2.794330893428877971e+02 -2.896908036295790794e+02 1.054999999999999938e+00
-2.853746139247198244e+02 1.554593528787583667e-01 -4.267499999999967208e+00 4.000000000000000000e+02 -2.794300916741911465e+02 -2.896903059608824265e+02 9.749999999999999778e-01
-2.853613450444168507e+02 1.547054328697707315e-01 -4.269999999999967599e+00 4.000000000000000000e+02 -2.794265324028671671e+02 -2.896892466895584448e+02 1.175000000000000044e+00
-2.853482361361486142e+02 1.603610229119519226e-01 -4.272499999999967990e+00 4.000000000000000000e+02 -2.793945562960377629e+02 -2.896597705827290383e+02 2.550000000000000044e-01
-2.853349123411002211e+02 1.669503760357117783e-01 -4.274999999999968381e+00 4.000000000000000000e+02 -2.793923765782626560e+02 -2.896600908649539292e+02 1.854999999999999982e+00
-2.853217679209411699e+02 1.608303942775794748e-01 -4.277499999999968772e+00 4.000000000000000000e+02 -2.793882215411447305e+02 -2.896584358278360014e+02 2.750000000000000222e-01
-2.853087726863764715e+02 1.620214786069341106e-01 -4.279999999999969162e+00 4.000000000000000000e+02 -2.793625361373499913e+02 -2.896352504240412600e+02 1.544999999999999929e+00
-2.852956452210109433e+02 1.610459043498017329e-01 -4.282499999999969553e+00 4.000000000000000000e+02 -2.793555592393952338e+02 -2.896307735260865002e+02 1.959999999999999964e+00
-2.852826300932870254e+02 1.608942379410002177e-01 -4.284999999999969944e+00 4.000000000000000000e+02 -2.793354231591294479e+02 -2.896131374458207119e+02 1.770000000000000018e+00
-2.852695550764864265e+02 1.544822193676028410e-01 -4.287499999999970335e+00 4.000000000000000000e+02 -2.792954057328004183e+02 -2.895756200194916801e+02 5.450000000000000400e-01
-2.852561586945282102e+02 1.569155619383480471e-01 -4.289999999999970726e+00 4.000000000000000000e+02 -2.792565767160650125e+02 -2.895392910027562721e+02 1.000000000000000000e+00
-2.852424536684636678e+02 1.558705656375983795e-01 -4.292499999999971116e+00 4.000000000000000000e+02 -2.792513596298529137e+02 -2.895365739165441710e+02 1.024999999999999911e+00
-2.852288973975507247e+02 1.574885282619710170e-01 -4.294999999999971507e+00 4.000000000000000000e+02 -2.792425763855578111e+02 -2.895302906722490661e+02 5.350000000000000311e-01
-2.852154387059749183e+02 1.631573216824261097e-01 -4.297499999999971898e+00 4.000000000000000000e+02 -2.792129395287208808e+02 -2.895031538154121904e+02 1.764999999999999902e+00
-2.852017959181109177e+02 1.613613622039268003e-01 -4.299999999999972289e+00 4.000000000000000000e+02 -2.791855203750099008e+02 -2.894782346617012081e+02 1.219999999999999973e+00
-2.851879994808974175e+02 1.516887160199206219e-01 -4.302499999999972680e+00 4.000000000000000000e+02 -2.791558216388278311e+02 -2.894510359255191361e+02 1.350000000000000089e-01
-2.851740181903796270e+02 1.449584805212265071e-01 -4.304999999999973070e+00 4.000000000000000000e+02 -2.791132371697143526e+02 -2.894109514564056553e+02 8.850000000000000089e-01
-2.851596697790249095e+02 1.467849111916488536e-01 -4.307499999999973461e+00 4.000000000000000000e+02 -2.791104896839058824e+02 -2.894107039705971829e+02 1.364999999999999991e+00
-2.851455208591653445e+02 1.505446518512640885e-01 -4.309999999999973852e+00 4.000000000000000000e+02 -2.790872736247720240e+02 -2.893899879114633222e+02 9.050000000000000266e-01
-2.851312793762989486e+02 1.526968232031633010e-01 -4.312499999999974243e+00 4.000000000000000000e+02 -2.790555505105286329e+02 -2.893607647972199288e+02 5.999999999999999778e-01
-2.851168244727880392e+02 1.582557435864199169e-01 -4.314999999999974634e+00 4.000000000000000000e+02 -2.790371393682438566e+02 -2.893448536549351502e+02 1.544999999999999929e+00
-2.851023486558868854e+02 1.581263785966024182e-01 -4.317499999999975024e+00 4.000000000000000000e+02 -2.790343038093235464e+02 -2.893445180960148377e+02 1.764999999999999902e+00
-2.850880746466908704e+02 1.480744658018507132e-01 -4.319999999999975415e+00 4.000000000000000000e+02 -2.790114286635920848e+02 -2.893241429502833739e+02 7.149999999999999689e-01
-2.850737139078582345e+02 1.479623093296827119e-01 -4.322499999999975806e+00 4.000000000000000000e+02 -2.789851170280050496e+02 -2.893003313146963364e+02 9.599999999999999645e-01
-2.850592177874406161e+02 1.429521647795339301e-01 -4.324999999999976197e+00 4.000000000000000000e+02 -2.789806332933717954e+02 -2.892983475800630799e+02 9.799999999999999822e-01
-2.850449006338707818e+02 1.464078989086044780e-01 -4.327499999999976588e+00 4.000000000000000000e+02 -2.789405964254294190e+02 -2.892608107121207013e+02 3.449999999999999734e-01
-2.850302496023912227e+02 1.481708210016622895e-01 -4.329999999999976978e+00 4.000000000000000000e+02 -2.789271286963270313e+02 -2.892498429830183113e+02 2.999999999999999889e-01
-2.850156520445908654e+02 1.537538829580873123e-01 -4.332499999999977369e+00 4.000000000000000000e+02 -2.789061545321658855e+02 -2.892313688188571632e+02 8.249999999999999556e-01
-2.850009982013864374e+02 1.511219488840492287e-01 -4.334999999999977760e+00 4.000000000000000000e+02 -2.788980447809227030e+02 -2.892257590676139785e+02 1.889999999999999902e+00
-2.849864753379980584e+02 1.435194959173250184e-01 -4.337499999999978151e+00 4.000000000000000000e+02 -2.788868915701750097e+02 -2.892171058568662829e+02 1.659999999999999920e+00
-2.849720368584406174e+02 1.445429971733504237e-01 -4.339999999999978542e+00 4.000000000000000000e+02 -2.788808628813051200e+02 -2.892135771679963909e+02 1.975000000000000089e+00
-2.849577539300514104e+02 1.413325452295283724e-01 -4.342499999999978932e+00 4.000000000000000000e+02 -2.788806726983867179e+02 -2.892158869850779865e+02 7.550000000000000044e-01
-2.849437043959894709e+02 1.407404282629893810e-01 -4.344999999999979323e+00 4.000000000000000000e+02 -2.788567150269967101e+02 -2.891944293136879764e+02 1.864999999999999991e+00
-2.849295511303876651e+02 1.543595493776520611e-01 -4.347499999999979714e+00 4.000000000000000000e+02 -2.788479143108192488e+02 -2.891881285975105129e+02 1.310000000000000053e+00
-2.849155077950939017e+02 1.533312202920237843e-01 -4.349999999999980105e+00 4.000000000000000000e+02 -2.788356147389678199e+02 -2.891783290256591386e+02 2.700000000000000178e-01
-2.849015235162257227e+02 1.733008142342144509e-01 -4.352499999999980496e+00 4.000000000000000000e+02 -2.788355440740876929e+02 -2.891807583607790093e+02 1.225000000000000089e+00
-2.848877653375764680e+02 1.728148919287636753e-01 -4.354999999999980886e+00 4.000000000000000000e+02 -2.788176458260824120e+02 -2.891653601127737261e+02 1.824999999999999956e+00
-2.848739847309374795e+02 1.650226018507653658e-01 -4.357499999999981277e+00 4.000000000000000000e+02 -2.787985948753899379e+02 -2.891488091620812497e+02 1.235000000000000098e+00
-2.848601661572770922e+02 1.610590426408991527e-01 -4.359999999999981668e+00 4.000000000000000000e+02 -2.787868595460561778e+02 -2.891395738327474874e+02 2.200000000000000011e-01
-2.848464103399825831e+02 1.597642480478790594e-01 -4.362499999999982059e+00 4.000000000000000000e+02 -2.787632197988600069e+02 -2.891184340855513142e+02 8.900000000000000133e-01
-2.848325532778822549e+02 1.617961219454038257e-01 -4.364999999999982450e+00 4.000000000000000000e+02 -2.787513481429214153e+02 -2.891090624296127203e+02 2.600000000000000089e-01
-2.848187578053466495e+02 1.724959378199742710e-01 -4.367499999999982840e+00 4.000000000000000000e+02 -2.787453615292026825e+02 -2.891055758158939852e+02 5.000000000000000278e-02
-2.848051028562807687e+02 1.812695117377616516e-01 -4.369999999999983231e+00 4.000000000000000000e+02 -2.787416077893290662e+02 -2.891043220760203667e+02 6.300000000000000044e-01
-2.847916150695967303e+02 1.881243907703653850e-01 -4.372499999999983622e+00 4.000000000000000000e+02 -2.787269686180414965e+02 -2.890921829047327947e+02 1.854999999999999982e+00
-2.847781453386140811e+02 1.855822796318825629e-01 -4.374999999999984013e+00 4.000000000000000000e+02 -2.787075272841509559e+02 -2.890752415708422518e+02 1.875000000000000000e+00
-2.847646290799622193e+02 1.842354635303272425e-01 -4.377499999999984404e+00 4.000000000000000000e+02 -2.786863830527445316e+02 -2.890565973394358252e+02 1.350000000000000089e+00
-2.847510438021765822e+02 1.812275097799337376e-01 -4.379999999999984794e+00 4.000000000000000000e+02 -2.786863608089059881e+02 -2.890590750955972794e+02 1.120000000000000107e+00
