weight logl alpha_gluon beta_gluon alpha_up beta_up epsilon_up gamma_up alpha_down beta_down epsilon_down gamma_down norm_sigma alpha_sigma beta_sigma
9.129197619657842766e-06 -2.811513472596105885e+02 5.365169385487993381e-01 5.207431225459291380e-02 2.050372467297105761e-01 2.895965901712749258e-01 4.149586559438009914e-01 6.397516692314523246e-01 2.376776469960404370e-01 3.628480133804079522e-01 3.362070964514469740e-01 4.122845711357934206e-01 9.426923584451439853e-01 8.677033695435368843e-01 7.067175886868333201e-01
9.334415201528937689e-06 -2.811266169371796764e+02 5.367021414561432557e-01 2.020500273532399582e-03 8.621106689225936925e-01 3.801331917044349362e-01 4.603182728845767180e-02 4.200248366242201881e-01 5.756233893444359095e-01 6.920900339096591747e-01 8.714681549207714539e-01 8.656746176563825390e-01 8.071720794784847941e-01 1.121301146573093765e-01 6.194094294185779059e-01
9.348700674261200045e-06 -2.811225876980943781e+02 5.336650464089857104e-01 1.507367068810383515e-03 8.011825510646816140e-01 1.665586685524478305e-01 9.760402056329054998e-01 8.600083891060867902e-01 4.482128276153257707e-01 8.834696460091702175e-01 2.711283913044360006e-02 8.480317421058508609e-01 7.127244110128093668e-01 2.973163750246456960e-01 8.163142649090023850e-01
9.445043156065018722e-06 -2.811098349962787779e+02 5.228551459826060732e-01 5.725636218212581952e-02 7.245825897234716706e-01 3.657536414339174202e-01 2.645532993599861715e-01 3.635962971319195436e-01 5.609422693248092839e-01 3.911527148538215259e-01 7.905741201233937865e-01 4.628157274750508421e-01 4.350174156492625510e-02 7.841839976101049325e-01 1.750236251967579593e-01
9.800355906188900354e-06 -2.810704063644436133e+02 5.634199482252083557e-01 3.761422177016449098e-02 4.334038947954599319e-01 9.099466158853082298e-01 7.968836819607770794e-01 1.752111318998320622e-01 3.387404201633203993e-01 4.341413969916908533e-01 3.219386305663084480e-01 7.232099965250332607e-01 7.953788424231764687e-01 6.388540711936755434e-01 9.824954320020258258e-01
1.005396193234753612e-05 -2.810423582874746558e+02 4.614145789821996191e-01 7.570039458044286462e-02 4.059227557030763434e-01 1.036270623402019142e-01 8.225146192280811119e-01 3.872017869966462023e-01 9.747663095866487826e-01 1.844726562153184979e-01 1.295941074331109499e-01 4.632281427580619004e-01 5.364002196725210503e-01 3.758071048145283921e-02 8.038514757891895846e-01
1.004383741599127013e-05 -2.810408658124317185e+02 2.893485933478449068e-01 7.226172580837797454e-02 2.992048098611166385e-02 9.940404073827365794e-01 9.153385035298630124e-01 3.093084294794770095e-01 5.663586209189950260e-01 6.203206245134835761e-01 4.541167464021461653e-01 1.251931562990126201e-01 1.279807316765804170e-01 3.678571439160693846e-01 7.648770688452016797e-01
1.050066266856235851e-05 -2.809938866999550555e+02 3.473226454980079536e-01 8.992028805512353173e-02 1.176780774621054571e-01 9.268539128366396485e-01 5.536496010817049118e-01 9.580023670602201280e-01 6.047894652749016275e-01 8.992265477716937516e-01 7.060149534008404171e-01 7.148008522161082290e-01 5.948893453013746058e-01 6.857272897442697746e-01 1.679218502428658777e-01
1.051424724412517868e-05 -2.809900938485927213e+02 4.009749356237545248e-01 8.713505287237166552e-02 8.304923226628857513e-02 6.272617876622825772e-01 4.645066536954024494e-01 4.390316239236802254e-02 5.876618975920830934e-01 1.283995159714578227e-01 1.230610504596839627e-01 8.615486849996333296e-01 4.145349652666052709e-01 4.304689934803987983e-01 6.982821591577345055e-01
1.068149817268315226e-05 -2.809718119643836758e+02 3.378296347011576772e-01 8.912202883334363612e-02 3.416506185428643816e-01 7.933839400588282853e-01 6.438566918136034989e-02 2.944644006095664679e-01 8.310082308190269718e-01 8.162285709599488293e-01 2.079098064651873079e-01 4.537826210526110238e-01 2.908538800584852257e-01 7.730237418731089605e-02 9.777547812381931491e-01
1.083662195296216563e-05 -2.809548937469288603e+02 2.930022873385710325e-01 7.462122884280342205e-02 1.306596775687842715e-01 8.687949670999501883e-01 1.769888200798788169e-01 4.343683840460643708e-01 6.061581591606214348e-01 3.475970598395061728e-02 4.775454846305519085e-01 6.711149725085471252e-01 6.551508290468717188e-01 1.597588100523753551e-01 1.719681824514420754e-01
1.102717448871252057e-05 -2.809349624319973486e+02 3.177049516948253771e-01 8.549964742044668942e-02 6.069403939104122125e-01 2.112257532846822938e-01 5.919066912678739856e-01 1.684903117729571465e-01 2.049655611985932158e-01 5.676187528918497094e-02 2.333538692246527324e-01 8.560967452028204194e-01 7.516075842016508579e-01 7.038880599169689001e-01 1.056398441791115417e-01
1.103506810517530643e-05 -2.809317468549868408e+02 4.536841319205268119e-01 7.710956894420550878e-02 5.821583858122421073e-01 1.424649503461189459e-01 3.984340603654290547e-02 8.165622762811685087e-01 7.928018580880001887e-01 8.590259070634004290e-01 9.653768504660942273e-01 5.940228990857043812e-01 3.067745521981066759e-01 7.307523907277673203e-01 8.421377460797164760e-01
1.105908762192203561e-05 -2.809270725672243998e+02 3.089551951333454616e-01 8.277337396773498668e-02 6.340106008455201891e-01 7.635500230504118635e-01 5.747892039536032227e-01 3.959684731288181103e-01 3.903199388607728748e-01 3.123820635284855207e-01 3.000540879097783886e-01 8.897913142851305857e-01 1.585239138306925311e-01 2.832897265013126775e-01 2.668607948097734273e-01
1.105855419017454674e-05 -2.809246208030853609e+02 5.685381250674026443e-01 3.181585886457671819e-02 6.119721599813143786e-01 2.401913762106707706e-01 6.361833592089671807e-01 4.572354318421141262e-01 7.294189022286908797e-01 3.706366210093197111e-01 8.725407708920442929e-01 8.013977414128770071e-01 6.309298390275819290e-01 6.895383729961261920e-01 7.661574513888881333e-01
1.121551098236684896e-05 -2.809080273370799432e+02 3.533512135624949924e-01 8.976335306672411640e-02 1.953947360576882009e-01 1.629081171641025838e-01 6.417252772235415570e-02 7.776300889185293608e-01 5.202124842091417900e-01 1.632550353415592737e-01 3.940850239738912242e-01 6.409887913781814328e-01 1.777770970005683182e-01 8.507088623225683710e-01 4.002271285178817806e-01
1.123869780524238107e-05 -2.809034620822908437e+02 3.770538545657895479e-01 8.916866858687633179e-02 4.487803681200241979e-02 2.722984153330827439e-01 9.827261090459726844e-02 4.389509067630753547e-01 8.582286492578656834e-01 4.854604329220417736e-01 4.794797663572142321e-01 5.798046536591362488e-01 8.226582151458885495e-01 2.330713315698808019e-01 6.722443128205343177e-01
1.165426355672647718e-05 -2.808646529828234293e+02 5.677107435860030415e-01 1.415608860388783974e-02 5.752136557660192384e-01 4.043483462790423699e-01 6.145219246131478075e-01 7.787015760084314842e-01 5.584139862720581826e-01 3.359031349782035658e-01 4.200564794358935261e-01 3.789112063821820087e-01 4.129257936747050550e-01 4.571188811660301665e-01 1.216260253545697889e-02
1.193355654973619721e-05 -2.808384707565699614e+02 5.420156062284360310e-01 4.774894191145329092e-02 7.912168923729219205e-01 9.031027382174439122e-01 2.840039760106939370e-01 2.972091854931520061e-01 7.222410022648240169e-01 7.285500227208784318e-01 5.856665111695482651e-01 2.974401765257225216e-01 6.029278281809746787e-01 3.084786692390194540e-01 8.975541809369328439e-01
1.204898812077667274e-05 -2.808263443833875499e+02 5.307865218286558218e-01 5.261202379789808870e-02 1.581916578536077811e-01 5.454221497983468003e-01 2.435310347368649930e-01 4.116673425621807381e-01 3.729492832291020354e-01 4.068622063834147484e-01 6.674134670909748213e-01 7.477296700632829474e-01 7.467074481682710596e-01 5.520480224342274589e-01 9.315420025244828262e-01
1.219074548325440883e-05 -2.808121479694833624e+02 3.870616418694311500e-01 8.799205426232747929e-02 9.114278144386370739e-01 7.988078121257498054e-01 4.104996293174869582e-01 1.510638217009762085e-01 5.238870212053126085e-02 4.038671113184524319e-01 9.897197743953042304e-01 3.730764348379843609e-01 7.263372853506436799e-01 4.814703019542709850e-02 9.542521846795583018e-01
1.245063036689476844e-05 -2.807885538129106635e+02 2.984230999765250525e-01 7.705334687673348615e-02 9.223526540038525789e-01 2.956060022841348056e-01 3.763485217412609884e-02 1.545588572106555425e-01 6.610354898204385821e-01 3.888160105206365236e-01 6.990016687138628226e-01 7.898057614416275074e-01 5.877059709005003629e-01 9.984653181618029505e-01 5.373521039882136474e-01
1.285982407505190732e-05 -2.807537170277143446e+02 3.912695371387860943e-01 4.913685025733638412e-04 1.445235252039652751e-01 2.374446236995469972e-01 7.134455177305676354e-01 2.940950266198418817e-01 3.639061266184347998e-01 5.938585120639724435e-01 8.804881988873430876e-01 3.235439627639989935e-01 8.705409448550485152e-01 4.162032529362930111e-01 4.411479725250079253e-01
1.412072443626697492e-05 -2.806576815299850978e+02 5.325891505126114644e-01 5.087165505609270166e-02 5.631040924179697704e-01 1.276233764374508084e-01 3.344972245386976795e-01 1.613301166988999613e-01 5.082646717389751601e-01 7.298804993125207474e-01 7.679611989168031450e-01 9.070621616111431695e-01 1.509531652524225276e-01 7.693175166323272807e-01 8.980994811406932676e-01
1.493018371767011140e-05 -2.805994401496740807e+02 5.679488978136730815e-01 2.617812737312996685e-02 3.108721670994085695e-02 7.731411175893087018e-01 5.371505678315888765e-01 7.601060261993493050e-01 3.146641182314264817e-01 3.499289914837763193e-01 7.721732570853484523e-01 4.620699235681566819e-01 5.511570789253764646e-01 1.960223921864067131e-01 3.977930152023586574e-01
1.490541955723582853e-05 -2.805986001909270158e+02 2.950568633625950676e-01 7.345494146928721602e-02 6.656652415069950202e-01 2.524121332753966884e-01 1.290270453434311237e-01 5.050673700607729577e-01 4.966192180174211490e-01 7.013755580300107262e-01 8.326532799974403209e-01 9.900222961711354630e-01 4.453291219557163894e-01 7.491537780721110318e-01 2.165124086173882967e-01
1.490240772617301167e-05 -2.805963022741613599e+02 4.830647855363634502e-01 6.794238533451080198e-02 3.477042360919446740e-01 4.533636367221225427e-01 4.464179360881537217e-01 3.033918408864416660e-01 8.419142254244015300e-01 8.883806343295196362e-01 7.402221406252800229e-01 9.986628676898120505e-01 4.369507379420453086e-01 6.116964894960810195e-01 7.182106568320053563e-01
1.499235411669542572e-05 -2.805877847208244020e+02 5.645714137865841531e-01 3.102581827239903056e-02 4.658730624176584678e-01 1.193552400399311431e-03 9.205783583973830009e-01 3.363492948829196472e-01 9.670250099425348189e-02 8.286690982525592997e-01 2.197007714145035040e-01 8.051951624298347987e-02 8.321142725810559693e-02 4.808047435913860301e-01 9.713904220252987942e-01
1.521570751155282759e-05 -2.805704967832273269e+02 2.841298125166524802e-01 5.768728813556012192e-02 4.047380896076865353e-01 9.692372119262595564e-01 8.867753534119957592e-01 4.644474331233527931e-02 6.604771544319479881e-01 3.508106705283351445e-01 7.377130428354885527e-01 8.120781312225671122e-01 5.419112608345306725e-01 3.840682169321686379e-01 2.797188675554024284e-01
1.658420569844216527e-05 -2.804818742879346587e+02 4.619100630448939038e-01 7.320337850302993665e-02 9.649147663366698380e-01 1.088052977556119849e-02 3.221148143624137372e-01 9.220316287049415971e-01 4.746774928374535296e-01 2.296189828474782813e-01 1.266046207264874823e-01 1.479086142396990322e-02 1.052027759265173890e-01 8.294939503260735369e-01 3.495723288099990000e-01
1.655257345879503422e-05 -2.804812834806842261e+02 5.487378833422639213e-01 8.122017479280430052e-03 7.975988475044887283e-01 1.939459507005154570e-01 4.089582996423968275e-01 7.086882751975634998e-01 4.821594539332949569e-01 6.207759493153333086e-01 3.801193884601410389e-01 4.756602438317740766e-01 5.348184313191438610e-01 5.209665045721829646e-01 3.488754276672757504e-01
1.663199846089790838e-05 -2.804739966084016487e+02 5.107716431689748315e-01 5.840733538170328476e-02 3.156180790351642562e-01 9.148470035416634838e-01 3.066659004434960645e-01 1.418985346010364079e-01 1.504332171719224842e-01 1.767069980576794208e-01 6.602548371833379948e-01 6.069747237986021782e-01 5.808544243078898051e-01 7.381515495650526892e-01 2.981812325194223012e-01
1.676013265307491797e-05 -2.804638220565348092e+02 5.214852597567559700e-01 5.433056460241014740e-02 2.631433755604081215e-01 2.654008770193636568e-01 3.122768953457734087e-01 8.613392803611567006e-01 1.798417755794021744e-01 1.724949322587898681e-01 5.566184589378587733e-01 4.404014137857542588e-01 7.237969839913259706e-01 2.987859260416841911e-01 7.224031682455831493e-01
1.672027190846987033e-05 -2.804637031964260814e+02 3.265803157559949987e-01 8.512620274658488917e-02 3.629786777389115704e-01 1.777685198326657279e-01 3.956290981219523495e-02 5.686358436294494112e-01 4.502128648620221663e-01 3.012458364491741314e-01 8.012821720753755539e-01 4.487894436090243966e-01 2.544899837278472576e-01 1.429078818726595701e-01 5.021668418478847373e-01
1.688228694597606962e-05 -2.804515601038463046e+02 5.276900470733544291e-01 3.170798719371092922e-03 4.106728558759509262e-01 4.013498655834917273e-01 3.377842560194673771e-01 1.187837755559366659e-01 5.014388803005255246e-01 5.712726363260023366e-01 1.778359645500119379e-01 2.631651269546944061e-01 4.097547582775510344e-01 7.869355792565546626e-02 2.277606191697079119e-01
1.736946214784091007e-05 -2.804206114510756720e+02 3.496679227901721143e-01 8.429668827737657466e-03 4.241749126365182976e-01 9.953577678705252119e-01 6.924986627419780216e-01 2.029389288087937171e-01 7.665125342320189272e-02 3.193408254849584571e-01 3.843854964980066846e-01 3.703729086404591309e-01 5.592404174542859874e-01 2.505635391064053863e-02 5.337295456297070917e-01
1.764253208179211035e-05 -2.804025124840895273e+02 3.142178902156480547e-01 2.058580367337148331e-02 8.276935891182576333e-01 9.098510400373327478e-02 4.434839598335197364e-01 7.122189542473090773e-01 1.402600685313790674e-01 3.795315487614029371e-01 4.959385005594589835e-01 8.276106645810408224e-01 6.192351191810927524e-01 3.582436823722212615e-01 3.395010379453556881e-01
1.772427339729562871e-05 -2.803953899879411438e+02 4.086132133932766086e-01 8.365915815927793542e-02 5.106652774185699295e-01 1.465300709590412476e-01 8.032242202061882219e-01 5.645777052631187898e-01 4.231699915569516746e-01 8.717565048933997307e-01 6.248874269797916048e-01 1.451840785628462083e-01 1.166261328368425332e-01 1.834920325659945561e-01 5.435903736190972335e-01
1.786937158944211279e-05 -2.803847369035376573e+02 3.162696432337199770e-01 8.222473344034220144e-02 4.972352129789679998e-01 1.206007902513064334e-01 5.860684416686523512e-02 6.885731575312340480e-01 4.710280781080848911e-01 4.978500803382376327e-01 4.523707201696315350e-01 3.562049224925467605e-01 3.565834907906777484e-01 2.950327733596135316e-01 4.013713561484663073e-01
1.811146414927028103e-05 -2.803687799502336588e+02 5.644669108008352199e-01 2.650993799791712124e-02 4.580425279779520853e-01 8.027243580558669489e-01 6.438902995821085273e-01 8.789003808893816050e-01 9.932667228641010038e-01 1.457419715440634311e-01 8.073760373253376921e-01 3.221010131742507721e-02 2.384839940884392329e-01 2.230637818963718821e-01 8.257147553379166061e-01
1.832551820837985458e-05 -2.803545305402802228e+02 3.782937095398190008e-01 8.681431561481289805e-02 7.178460801524720880e-01 6.670042111272763696e-01 6.571254235590295867e-02 3.012518864593983769e-01 2.241730249612827741e-03 2.019866208187210965e-01 2.561584710758099126e-01 4.112692702934545030e-01 1.644763331182478305e-01 4.406454610894613433e-01 7.097193093778758621e-01
1.828772475559014687e-05 -2.803540950100268674e+02 5.178147183181038837e-01 1.978459890653261333e-03 2.785719077310762071e-01 3.479034289406970348e-01 8.099696720324522925e-01 3.481829575011582412e-01 5.012861702598807589e-01 1.456984605567808178e-01 1.286181728558433157e-01 1.455416156305584519e-01 1.316225444658933874e-01 8.212983243085300034e-01 7.110537281304852852e-01
1.836007176996689590e-05 -2.803476467721944232e+02 3.370295605374646897e-01 8.617161084365521084e-02 3.271230792254631314e-02 3.204988363434649878e-01 8.497948303251070534e-01 3.701317891441840979e-01 2.535354072607819420e-01 3.346479409704659069e-01 3.870378846805122564e-01 1.959827837324691346e-01 7.975833308369325581e-01 3.006562578693575682e-01 3.219524602552009673e-01
1.851484071607360383e-05 -2.803367524550567396e+02 5.411280060374309420e-01 6.668140639489172905e-03 4.891411751889517268e-01 7.632674895955703365e-01 2.346559275251673959e-01 9.000410184464918695e-01 4.043377442224878049e-01 4.259292308520699066e-01 1.123032684283434834e-01 1.587708940041743233e-02 3.095527798579522649e-01 6.455713568252330337e-02 8.509843234522919131e-01
1.849228468667096073e-05 -2.803354714652851953e+02 5.254523286888053146e-01 3.258819948275593070e-03 6.428585292401278739e-01 6.014010240156681952e-01 3.962070858732733569e-01 5.825038923306715688e-01 4.272385022397000576e-01 3.878267326219952960e-01 6.433124014725831730e-01 7.215278305065723208e-01 1.697411680333886785e-01 3.156879767648899104e-01 5.467040873388846478e-01
1.870591318914890692e-05 -2.803214853792196095e+02 4.842865548930431752e-01 6.632857023522742423e-02 5.316570497235029169e-01 3.023488730718502104e-01 2.327905188199290709e-01 5.390475640884762054e-01 8.258131883795362116e-01 3.849893398874628669e-01 3.639245582227350617e-01 7.831029826553985718e-01 6.891318478904867595e-01 9.684375480752601684e-01 8.545817112354487932e-01
1.882610115991123351e-05 -2.803125807998931123e+02 3.273082710171650866e-01 8.451738992357382685e-02 7.597141302877387092e-01 3.634907790297257080e-01 4.658968081512704362e-01 1.176081291060597778e-01 8.231301027442060603e-01 1.895168759644677570e-01 1.731348334438334025e-01 9.432436327468779469e-01 7.501703950364013718e-02 5.873238178834424561e-01 1.592420443744619885e-01
1.882852698170598053e-05 -2.803099519540158440e+02 3.807179571246617211e-01 2.869731776916517596e-03 6.267765495705222012e-01 1.338271015984821011e-01 4.588267359719647720e-01 8.852318264092388089e-01 6.278827758401572812e-02 2.013070504994337595e-01 9.534320862636624927e-01 6.684917560127897618e-01 6.058742707258143456e-01 1.923793722119503391e-01 9.609756835025802246e-01
1.882924845196327611e-05 -2.803074136368157951e+02 5.383907394739738672e-01 6.104694001699439987e-03 4.271921190784986333e-01 3.291545374858563244e-01 9.388107127508991123e-01 2.460486426375845248e-01 4.381144896488088358e-01 6.905011044073494642e-02 6.603958718152125318e-01 1.796580218390199102e-01 6.649091795836111762e-01 9.663569532297127118e-01 3.620331667652005869e-01
1.915819400387810229e-05 -2.802875945569888927e+02 3.301967198545815441e-01 1.443495998565480498e-02 2.968923416860682618e-01 3.634708961577111097e-01 5.770626431313115035e-01 7.552681731687593825e-02 1.403022531837966325e-01 8.847261816338222173e-01 6.506125270668546845e-01 7.501493905268703521e-01 7.281703614508131528e-01 5.647073651479471712e-01 3.939573908328664054e-01
1.949574649419374931e-05 -2.802676287531454022e+02 3.612864915582610914e-01 8.707344129756799944e-02 4.910841902141811488e-01 7.925827502956513948e-01 7.971675362259676989e-01 9.554713310167077811e-01 8.687141686395486451e-01 1.964015466165525137e-01 3.632902808716909071e-02 9.161227410876702226e-01 8.694445167794087048e-01 1.297398426200384591e-01 8.468265787662038191e-01
1.969692587615772398e-05 -2.802548624897469267e+02 5.515061285232093491e-01 3.807900584984824643e-02 5.769168637865501603e-01 7.420011059270235076e-01 7.544381816098818527e-01 4.014225630043747328e-01 4.332262634051633476e-01 2.633563150706648148e-01 2.059237628028454115e-02 5.910669660576610696e-01 1.644955800952716540e-01 7.529794483944222128e-01 2.745077926368089116e-02
2.007089498864513799e-05 -2.802335543112492360e+02 5.630778838757222182e-01 2.464374344299391506e-02 7.963357720406336604e-01 4.833515639906962313e-01 8.696551258585035749e-01 2.108368266921691880e-01 7.190854449690223804e-01 4.135573534173031529e-01 9.544951389536929787e-01 8.616237231759987791e-01 6.389966423033028864e-01 9.206426913709382376e-01 3.095221138277390871e-01
2.003283985365707597e-05 -2.802329521467780182e+02 3.008047471053095778e-01 2.933398479776083700e-02 4.398340742893422917e-01 4.544379353277633315e-01 9.371202281226712616e-01 1.206523026559768175e-01 3.343106666263203630e-01 3.520304338709487890e-01 4.937934468144783429e-01 2.594550187262342211e-01 5.752827685611204833e-01 9.621132510759111689e-02 1.317536730373548570e-01
2.103808997130145685e-05 -2.801814904635016887e+02 5.544427444425766849e-01 1.285658752794216486e-02 4.229874350536765304e-01 2.586918474745807384e-01 2.506227282481799934e-01 8.267223284816985762e-01 3.238097165147800771e-01 7.343226374255081845e-01 3.318939462365346760e-01 6.442513560486488045e-01 6.653909552757418799e-01 8.238099009413999418e-01 3.159347619466676971e-01
2.174674198101124713e-05 -2.801458611140807307e+02 3.124227696345759364e-01 7.961304952082215447e-02 7.091845767526083755e-03 3.876510846202994021e-01 8.524354629454333754e-01 3.014640187898467438e-01 5.307872341743578026e-01 8.569166075135801197e-01 2.053068370258149811e-01 1.846347037669832103e-01 4.276413201873845438e-01 2.402105763250952375e-01 1.092914792157720916e-01
2.170526740939496743e-05 -2.801452700975681864e+02 3.331133045135706849e-01 8.468281363307639253e-02 1.359700939834271871e-01 1.266460525069745824e-01 5.141722298783028000e-01 8.718898602322154856e-01 3.858942228876049985e-01 8.118234783761508755e-01 5.681683268865992398e-01 7.548964614876282342e-01 3.871202203493491201e-01 9.719334216287727202e-01 7.772017786188435418e-01
2.170451477873598642e-05 -2.801428047731929496e+02 3.502436930226934253e-01 9.021098982732289606e-03 4.398526838088298030e-01 4.765872016337846517e-02 3.805301536601042312e-01 3.955962159326942285e-01 6.372502747750972141e-01 4.484977479218891228e-01 2.504849662068453497e-01 2.642171489845690502e-03 1.197978693277731432e-01 3.418338007344996488e-01 4.073375635335815259e-01
2.167621881175041003e-05 -2.801416093141103829e+02 3.858189896449146783e-01 2.575569390185550311e-03 4.378675679776922181e-01 8.882668628765333363e-01 2.277960040556026300e-01 2.676154626036666428e-01 3.811115385205762207e-01 9.815049762623412333e-01 1.838182917186416132e-01 2.134740337754271744e-01 4.806753708485111964e-02 8.803922194237934207e-02 2.787259502104311171e-01
2.162307382063147833e-05 -2.801415640894462058e+02 3.100394516386745236e-01 7.866750594496274562e-02 2.633278827538539923e-01 2.845486034173886347e-01 4.415835868331582370e-01 2.776331524199890932e-01 9.306634950589802724e-01 3.098371211187569418e-01 7.828652532577859979e-01 5.527134456418305586e-01 5.483106142305517183e-01 9.543116577052521698e-01 5.514849999670355940e-01
2.166729708968625083e-05 -2.801370209891674108e+02 3.328142763033932194e-01 8.459745634864668240e-02 5.886786959422810606e-01 3.374183675669971683e-01 3.789957678892422743e-01 8.575691997384105036e-01 5.674518510992853093e-01 1.079928532055036694e-01 5.816908133651887969e-01 5.368633427696588578e-01 8.383547483650460874e-01 7.706764724914676457e-01 4.778570427258254094e-01
2.187012481357159663e-05 -2.801252035246785681e+02 2.942374694179451522e-01 3.593978330391944809e-02 3.214157599266469489e-01 1.780991691995869042e-01 8.928670708652479693e-01 1.612052613520525979e-01 7.179755400277640920e-01 2.981308861363047846e-01 4.374667183930361913e-01 9.808414367436474324e-01 1.766170128573261167e-01 3.890714261228738202e-01 1.840401537700483425e-01
2.189082477376656194e-05 -2.801217574774865398e+02 4.344794921911038221e-01 7.795682712417262294e-02 7.581602463753722709e-01 5.418144755661624679e-01 9.243449564046329892e-01 4.153885572965200224e-01 4.472536028071587566e-01 2.962014058659587779e-01 3.161686091762523354e-01 4.731656226512059860e-04 5.274842861336288546e-01 6.926658777936520739e-01 7.353779815870873371e-01
2.207872633804307044e-05 -2.801107105306390395e+02 3.807110443217436302e-01 3.346479143334413209e-03 6.001624889338874613e-02 8.179717015236946942e-01 4.655439144366146920e-01 1.676743564948873777e-01 5.011589810785493926e-01 2.118762338951634128e-01 2.055203465557039477e-01 6.813010264360832569e-01 7.315307462698628083e-02 5.352979441889849088e-01 7.808439287477253465e-02
2.221945528813586498e-05 -2.801018567969930473e+02 3.571456148101360695e-01 7.547534133729660866e-03 4.596047149239328444e-01 1.201709982654799447e-01 9.856862114427534793e-01 1.370633318266890610e-01 7.288369470383022630e-01 2.415609283613162628e-02 7.325730543662554162e-01 8.349642802585104384e-01 1.642502817505639978e-01 9.424844992908136820e-01 2.225390033320255867e-01
2.257155942508969201e-05 -2.800836343851497645e+02 3.653887554829134965e-01 5.933350318016006320e-03 2.130953177029953904e-01 3.102681862940579460e-01 4.769543622350913559e-01 4.518098839642457065e-01 8.755341922082087169e-01 4.219427410212434060e-01 2.484661080483029361e-01 3.616237267878534833e-01 4.361294736371479352e-02 7.876649190990600014e-01 3.226301771961322951e-01
2.314191918137779904e-05 -2.800561794102627005e+02 3.682240242001814101e-01 5.482749213611137762e-03 3.802583862596409237e-02 4.669111151720650721e-01 7.932331754957953063e-01 2.324388460688102676e-01 1.499034408713034727e-01 4.238186140339615937e-01 7.005644460886969460e-01 4.692251833073596279e-01 7.762237527523474512e-01 8.436554457193975454e-01 5.822515130279215523e-01
2.310073572996213464e-05 -2.800554605996162536e+02 3.053326182835163216e-01 2.702123848793125394e-02 6.447626492540450283e-01 9.210128062057957310e-01 9.312708211526548041e-01 4.641191093545978807e-01 3.358990744531471506e-01 7.141775537666236184e-01 3.618709164901861008e-01 3.158073051687317889e-01 2.598116438582764864e-03 7.869246829580754943e-01 5.618804837527977547e-01
2.349252440065858290e-05 -2.800361428064867937e+02 3.530643586341392082e-01 8.593555986522538603e-02 1.755811870832868493e-01 1.550558429264436988e-01 6.480849708185046909e-01 5.987743610120911386e-01 7.218362739341102063e-01 5.806142182862793488e-01 7.965386483519287797e-01 8.315010324544703790e-01 4.520594190222094744e-01 1.715600494650812990e-01 2.937048913977087228e-01
2.433794350923125494e-05 -2.799982884726001089e+02 4.979980927971037197e-01 6.043090215104107710e-02 2.782384623284553937e-01 4.716619517557704144e-01 3.359271953547403600e-01 7.136437941514471861e-01 9.912021470822394154e-01 9.940152699681347181e-01 5.347228108043541317e-01 7.829366614877826258e-01 5.276461457459373783e-01 4.592768423617352713e-01 1.090560685678556574e-01
2.429726722973751232e-05 -2.799974611820778705e+02 5.323483056661159063e-01 6.209138420313564666e-03 2.297794537717087193e-01 7.017015929568504173e-02 2.568788062577717080e-01 4.298590324289901510e-01 9.186684830109762556e-01 2.046784204586266087e-01 3.330273199884480340e-01 6.765552468725646307e-01 5.305136468038904596e-01 3.219314031970517131e-01 4.950685224248547733e-01
2.509073043475272370e-05 -2.799628265938793561e+02 5.246248134577259359e-01 5.010929596145541343e-02 2.998407225661459119e-01 6.356837180530571230e-01 9.265649796747034150e-01 5.955363090690415362e-01 3.840639051494888490e-01 1.714299803338412698e-01 1.421484151601112300e-01 5.697733477416566661e-02 4.051024162233153314e-01 1.775429076206130885e-01 3.327848651975510164e-01
2.658956189491047187e-05 -2.799023063376097866e+02 5.571707938239623958e-01 1.936876372335927243e-02 3.162030472957902960e-01 7.645545821171972900e-01 6.052705865926497619e-01 9.757149167907784859e-01 8.859675757596042756e-01 3.101005529612038680e-01 1.350794444968681507e-01 4.532453284542703464e-02 9.666689701441277816e-01 7.391167029570097080e-01 7.150251927219124504e-01
2.778730950216327139e-05 -2.798557456426746057e+02 2.892367750166979778e-01 4.840492123021322701e-02 3.990070456525884879e-02 9.456895544189226621e-01 6.397873087544799775e-01 1.663916804095388891e-03 6.069691496876623571e-01 8.393635208456496910e-01 8.160427483601737642e-01 2.281336388253699665e-01 8.223914938428557031e-01 1.841879776873126540e-01 8.791928203349003157e-01
2.831147318088814922e-05 -2.798345579311748565e+02 5.494968800460376945e-01 1.345024022077900838e-02 2.882885310160316905e-01 5.902035754146774948e-01 5.433625325358348856e-02 2.172208312332188918e-01 4.721696030977168279e-01 3.552420942357134015e-01 7.711104463471853965e-01 9.003649410954273069e-01 3.539268569795599451e-01 8.428868322924772949e-01 8.429853236810397332e-01
2.828203097522252046e-05 -2.798330984113063096e+02 4.876691070814300755e-01 6.297792513220135113e-02 9.646848298374067765e-01 4.573065445485928748e-01 9.883403823507386221e-01 4.599506180538037725e-02 9.782409198654348215e-01 8.042195995087021432e-01 4.222122463209159182e-01 1.465056256157093451e-01 2.082697011473725324e-01 8.302596383987895790e-01 8.589645061797248626e-01
