weight logl alpha_gluon beta_gluon alpha_up beta_up epsilon_up gamma_up alpha_down beta_down epsilon_down gamma_down norm_sigma alpha_sigma beta_sigma
5.165504651033334436e-05 -2.791132371697143526e+02 1.654450416072447361e+00 2.029643929950132597e-01 2.565185060721685950e+00 1.777429599084561662e+00 2.214988239028765626e+00 1.628817006728937866e-01 7.134244879656248539e-01 1.599517297943206628e+00 1.890717365273631989e+00 1.322061535295417922e+00 1.552750759746181375e+00 3.892403998330626336e-01 1.852481913327065133e+00
5.166783198332693680e-05 -2.791104896839058824e+02 1.789211428481686239e+00 3.247326924629909822e-02 1.132545470302082302e+00 8.902814691789759927e-01 9.898695532637122874e-01 1.053213484648282350e+00 1.015296994518983809e+00 2.112359665636340811e+00 1.347602994217291794e+00 2.233916550127383438e+00 2.028689166942684974e+00 2.478664954368173134e+00 2.643237469448237231e+00
5.274934955908290487e-05 -2.790872736247720240e+02 1.553714007769773531e+00 4.786413600970029596e-03 3.125870262314211612e+00 1.564069268586792516e+00 2.982060028825458620e+00 2.936871944426915348e+00 1.983225954738337293e+00 2.281388466591133035e+00 8.378293914138951193e-01 5.498034990736911931e-01 1.750969150767838212e+00 2.478819724017523374e+00 2.359631172620126893e+00
5.431359456347894908e-05 -2.790555505105286329e+02 1.328952797153558851e+00 1.586181175267184842e-02 1.230633687131557963e+00 7.766123059306301313e-01 3.248086530365644986e+00 2.711298168983280021e+00 2.383504315195937195e+00 1.998243361733662127e+00 9.355087016538777833e-01 9.752948481976243533e-01 1.099461712948293313e+00 1.815407667107867384e+00 1.635249724361506063e+00
5.518469763945287206e-05 -2.790371393682438566e+02 1.554026278643872105e+00 5.295463647185782649e-03 6.470167513650413316e-01 2.608042816796231733e+00 3.166801082343279727e+00 6.386246481509471988e-03 5.821329520856399764e-01 9.600831925692712154e-01 2.983384223859497641e+00 6.590813526831069691e-01 2.587047784478087475e+00 5.655140598665086005e-01 2.688022010056715150e+00
5.520321846425073819e-05 -2.790343038093235464e+02 1.099350669140376713e+00 7.317433536413216200e-02 2.239345472554868710e+00 2.709476405586460412e+00 2.085376322537540794e+00 1.374595700848414204e+00 3.316781854407901076e+00 1.843985489918033682e+00 1.269545557298450644e+00 2.236527016885139219e+00 1.509661826700864129e+00 1.660033071095386337e+00 2.405723948729075357e+00
5.633952902088627145e-05 -2.790114286635920848e+02 1.755554992890566046e+00 2.577365752196365475e-02 1.491550634476875192e+00 6.948112944910960209e-01 1.589838202799894296e+00 7.938328665896751124e-01 2.129027473006567917e+00 7.218466803368678297e-01 4.470714855742015104e-01 1.147763525275468099e+00 3.055845544337479236e+00 8.981890738952916786e-01 1.043021723440370030e+00
5.769716497435628560e-05 -2.789851170280050496e+02 1.355731978796858916e+00 2.685932649259368810e-01 2.136941154278544364e+00 1.723449829736916961e+00 7.457839379381155931e-01 3.193115761116555262e+00 2.638838803671849309e+00 1.645251596004743577e+00 2.171494697202635216e+00 1.365599295309140482e+00 3.024201821496358966e-01 2.857802321567493919e+00 2.265297937519041849e+00
5.781173443889281227e-05 -2.789806332933717954e+02 1.221388448857166908e+00 3.455879291666641429e-02 1.154534135991899912e+00 1.149098419875399513e-01 2.537471222099178636e+00 2.287658754253427476e-02 1.826523740897412207e-01 2.329608404432895519e+00 2.328370715541116631e+00 2.634719206024750182e+00 2.949243722896394804e+00 2.938881486590624315e-01 1.640406777088797119e+00
6.002304915209204185e-05 -2.789405964254294190e+02 1.163015688559735361e+00 2.716769011766677067e-01 2.764555819145974702e+00 3.029779215512261814e+00 2.658177274740542106e+00 2.379020935640967505e+00 3.739599562217574835e-01 1.704297150046977460e+00 1.136470143291578028e-01 1.813524671624458240e-01 4.750548011068037035e-01 2.171656297822188719e+00 2.827708186810564239e+00
6.068498904838170451e-05 -2.789271286963270313e+02 1.843919991692204441e+00 7.148800189411423645e-02 2.753496413334555748e-01 1.737871457200629299e+00 1.450996935846760039e+00 3.153375291725155627e-01 2.163283316046558546e+00 1.607196633316948509e+00 1.447589766556667268e-01 2.130416365820301028e+00 1.884656958352272982e+00 2.512047246814992918e-01 9.850535334531996812e-01
6.181651329879960237e-05 -2.789061545321658855e+02 1.835490050620158353e+00 1.062291609195054748e-01 9.772379191056949077e-01 2.953267285239887574e+00 2.678132092295173905e+00 1.423958512888036765e+00 2.565126960861353833e+00 2.407249908490534995e+00 1.530282884263967746e+00 1.659195199301003010e+00 2.204612773013436833e+00 1.324217784772113715e+00 7.116483828430066050e-02
6.216426304395629627e-05 -2.788980447809227030e+02 1.776243442763147717e+00 3.315286807266421693e-02 2.620549416745571847e+00 5.561381461482559629e-01 1.578421871490819361e+00 1.414945098320462558e+00 5.197059887105578424e-01 7.006266834854730785e-01 1.384736584475984245e+00 1.641521012898494503e+00 3.341148935108222418e+00 9.621351469002731305e-01 2.138449529206749133e+00
6.270451761026388303e-05 -2.788868915701750097e+02 1.808720834898972285e+00 1.290858775351169663e-01 1.807073684345237088e-02 1.270566192567312402e+00 7.244880227295359687e-02 2.071106442800740410e+00 2.510909261358972522e+00 5.435193556741566567e-01 3.195732127266651679e-01 2.058166008721501183e-01 1.119637341230602878e+00 2.284528095607973319e-01 6.166229534541030066e-01
6.292617319043851258e-05 -2.788808628813051200e+02 1.761854924618060370e+00 2.964136719898488939e-02 1.964227789068421659e+00 2.361634402476905592e+00 2.763083129596212828e+00 1.842534327508910330e+00 2.526257911730060535e+00 2.641739100579621469e-01 3.257725659227798776e+00 1.599767683416045916e+00 2.289127739195409905e+00 2.205477671331562028e+00 2.107186534649761356e+00
6.278099297514217999e-05 -2.788806726983867179e+02 1.649374640183595808e+00 2.004764290561512341e-01 3.152702227554665004e+00 1.065059054746965828e+00 5.842723969439500564e-02 8.738446379215870641e-01 3.173505078787978828e+00 1.686316470006853641e-01 2.134337697987290561e+00 1.366878939537093940e+00 1.792123268209186993e+00 2.318563144710377166e+00 8.706060800245648545e-01
6.414268400452527137e-05 -2.788567150269967101e+02 1.826519711986021921e+00 1.132853935310041277e-01 3.107839648424712622e-02 7.385806996407831004e-01 2.301004543054362639e+00 1.192316801039041252e+00 1.708943730435083186e+00 3.892103034268208916e-01 7.714170531797054364e-01 1.955653029203238136e+00 6.688859690878257158e-01 3.399714345502509172e+00 3.540076353011991500e-02
6.454810473052896992e-05 -2.788479143108192488e+02 1.021968826415435405e+00 1.346146604473167918e-01 2.900858337996397029e+00 2.630684633454284160e+00 7.602785588701904684e-01 2.906433542033147077e+00 2.589675391400747539e+00 2.609597120322036945e-01 1.986195177221008024e+00 2.715055619593948588e+00 1.321931679476490373e+00 5.421548460518099688e-01 1.645527568704542754e+00
6.518375799875073754e-05 -2.788356147389678199e+02 1.115969170097994345e+00 2.613715249200210811e-01 2.619705684943985258e+00 8.993408526004208481e-01 2.367471731650275135e+00 2.220640024149827862e+00 6.506913238244917963e-01 2.409703731965728846e+00 2.587831594253240830e+00 8.173184898180502200e-01 1.540283270048597331e+00 1.320348941028250067e+00 2.039523219687336741e+00
6.502559699702174551e-05 -2.788355440740876929e+02 1.365740470222815306e+00 1.390407313959538503e-02 2.437524519824100899e+00 8.464740250235165409e-01 7.754065038905746388e-01 1.360772841065436722e+00 2.063168107540148899e+00 1.102753886625170932e+00 1.736543825203741953e+00 2.515381194040299473e+00 1.193058838494162277e+00 2.287164625919364092e+00 2.741258032330128991e+00
6.603462596828551850e-05 -2.788176458260824120e+02 1.033367832589811242e+00 2.216432123869990223e-01 3.196664898105785024e+00 3.331984611696495513e+00 2.893298677378735029e+00 2.494027236660742552e+00 2.227875624066076199e+00 1.590403768867390433e+00 8.986707967197293812e-01 6.923166029982588121e-01 7.001757538644652890e-01 2.117852185468505954e+00 4.471537869491686301e-01
6.713665647613015902e-05 -2.787985948753899379e+02 1.629514079020569550e+00 1.144063662194769702e-02 1.756349024768399048e+00 2.507003865325716507e+00 3.225497666034885302e+00 2.965132870303271773e+00 3.134231759167072973e+00 1.054697546764679306e+00 1.514249595732585885e+00 2.876207326019651678e+00 1.442773825321101766e+00 3.006577352190346275e+00 9.060568308312384467e-01
6.775955752991105893e-05 -2.787868595460561778e+02 1.486645478247001328e+00 2.431640786662022657e-01 1.891812944299160471e+00 1.771092369128789645e+00 8.292150467282256576e-01 2.787965204623951365e+00 3.335329486639798002e+00 2.608639589029833949e+00 1.425184843245907107e+00 1.223488319276132108e+00 1.755775022057651125e+00 3.385129130328208724e+00 3.358334849449184922e-01
6.920722519867125125e-05 -2.787632197988600069e+02 1.781226386731196820e+00 1.424590143637252393e-01 2.502776661699656291e+00 2.697222948765011785e-01 3.135524991865252353e+00 1.114113132590839106e+00 1.835459783079116614e+00 3.246465451682012393e+00 2.177055839427205264e+00 2.397753294333406338e+00 6.988654214281875277e-01 2.586641975783096292e+00 5.402865926915667583e-01
6.985886018182187001e-05 -2.787513481429214153e+02 1.065329037383161204e+00 2.414038960050506610e-01 7.489725581600679138e-01 2.049724971873051693e+00 1.199001315063642936e+00 2.954471369587794438e+00 2.986456758409989032e+00 8.581819327685981103e-01 3.082867845657052186e+00 2.948562995328168679e+00 5.583433955133018101e-01 1.086127156465588550e+00 1.397014102358729914e+00
7.010285615478278475e-05 -2.787453615292026825e+02 1.204054860452541620e+00 2.718015673479797223e-01 2.801190210149099857e-01 1.752304703913020845e+00 3.910068514416027985e-01 1.098334024074458126e+00 1.399607601259318601e+00 3.345417401815387048e+00 4.523542745755126382e-01 1.710389822130997217e+00 1.290726904277347709e+00 1.596744370215322117e+00 4.246289771452549933e-01
7.019080201989758765e-05 -2.787416077893290662e+02 1.607631158339665634e+00 1.059833549487603117e-02 2.431233429509342514e+00 6.969864911545169406e-01 1.448296129617712813e+00 2.780378014799196329e+00 3.161394931802782304e-01 2.182454024598253106e+00 1.723618244531793353e+00 2.781921263905192454e+00 3.029708630892189891e+00 2.514882723563394151e+00 1.474351660368059758e+00
7.104805281859329124e-05 -2.787269686180414965e+02 1.499433358447095799e+00 2.393916020860277216e-01 2.105152340636849306e+00 9.529144024250592038e-01 1.582176621168104536e+00 2.536952698634047820e+00 7.605724111790752862e-02 2.421309083348918367e+00 9.063184251205207431e-01 2.205210152811031943e+00 1.400433169550369783e+00 9.633233735714337165e-01 2.320487228178589767e+00
7.226195513262454004e-05 -2.787075272841509559e+02 1.071223074321565605e+00 9.339938107650029575e-02 2.172984770696967161e+00 1.926380384673743729e+00 4.259764112908873135e-01 4.125345285864199796e-01 7.298581469536482569e-01 2.462217554988298307e+00 2.138324205966510849e+00 1.899071745588965854e+00 1.717711392293388206e+00 2.709176369379098226e+00 3.338416060945291086e+00
7.362186155848287348e-05 -2.786863830527445316e+02 1.182168561151799580e+00 4.745676113377274991e-02 6.578074854039851482e-01 1.213589673692182236e-01 3.147837265729882983e+00 3.110717812482247435e+00 1.544013270934407434e+00 1.952149197286138227e+00 1.529074351630483053e-01 1.007688136262222312e+00 1.661230064614423130e+00 1.423105000631601946e+00 3.138667816358193363e+00
7.343967034330176795e-05 -2.786863608089059881e+02 1.786338763608425584e+00 4.138196295700846683e-02 2.349342601615227455e+00 1.900300076874683386e+00 9.374529427509920021e-01 2.792172404235323535e-01 4.155964514108690944e-01 1.516691244614513323e+00 3.007863649775509352e+00 4.494375532821030528e-01 8.934356934735202538e-01 3.315279608640872233e+00 1.999591485100911559e+00
7.383059774863589718e-05 -2.786785518170965474e+02 1.569690648887698048e+00 9.470748492043856367e-03 1.496546590628391904e+00 4.193405513857654809e-01 7.922558793680745115e-01 4.759310027346980859e-02 1.593061031819000550e-01 9.019830503163261959e-01 1.558768907208200716e+00 1.221617115658638175e+00 2.776028957955746890e+00 1.276819979995273968e+00 2.897305235638390819e+00
7.402644319500803580e-05 -2.786734026965723388e+02 1.619669346935516119e+00 2.063290725172720330e-01 1.751174130844537880e+00 4.224378887799121185e-01 2.807163780681830589e-01 4.581580666183203143e-01 2.787148398078779010e+00 7.502171567103721461e-01 4.091852322915786599e-01 1.098434889617690313e+00 1.853365754065303905e+00 7.796898169887258589e-01 3.055852384100193220e+00
7.420261751631441484e-05 -2.786685256403673634e+02 1.077163903670776968e+00 2.449839411309127080e-01 2.476833673309552619e+00 3.223383247747289904e+00 3.200954423513100444e+00 9.375395695338526458e-01 1.332405374603778947e+00 8.193472380953870093e-01 9.352404832670966339e-01 2.540594191916964117e+00 1.658864285545194273e+00 3.688389432857166472e-01 6.046823568246915137e-01
7.518237295264122223e-05 -2.786529082651649105e+02 1.060043443731731649e+00 2.360127832341886722e-01 1.398446247780868977e-02 2.319011404644963914e+00 6.883533649610021898e-01 2.478762889909227773e+00 2.421361106087950077e+00 2.442101552402665909e+00 2.265643022620204228e+00 7.769857590291656679e-02 4.180549406251336531e-01 1.893758050772120505e-01 2.808503000849458808e-01
7.604463336982192746e-05 -2.786390046173326027e+02 1.124914557274381277e+00 2.596683999800216691e-01 2.718180797833908979e-01 2.938811675741353824e+00 1.228545986935629886e+00 6.868705993629390383e-01 1.730981680094267006e+00 2.043118107471193490e+00 1.182328133860912622e+00 7.184033284111287498e-01 2.685218453032423902e+00 3.315997714236976091e+00 1.182465477934375508e+00
7.674777383583250535e-05 -2.786273006857683754e+02 1.238096786035373098e+00 3.450587284143275674e-02 2.641566619977774977e+00 1.773220170463223333e+00 1.501100928081972874e-01 1.888553171596648816e+00 2.268282725255577947e+00 1.588560047351525450e-01 1.997981613219158348e+00 2.842186837560549684e+00 3.298260116938034336e+00 3.923006377827259472e-01 1.923439217416038627e+00
7.825397254287867939e-05 -2.786053654709659213e+02 1.778322933624674640e+00 1.394455199961428804e-01 1.183694216829434653e+00 1.592507374104605411e+00 2.892444567272576261e+00 2.498607907201737810e-01 1.866930777386703433e+00 2.735859712443952318e+00 7.871400422471236391e-01 3.223278735445613385e+00 2.407242388433894043e+00 1.409052802230877699e+00 2.543510240792060451e+00
7.829009213540074675e-05 -2.786024040086519449e+02 1.295059464358718548e+00 2.463959753146409762e-02 9.513681041019884654e-01 1.222252710723006563e+00 5.211915197742149342e-02 7.812821735717710991e-01 8.745174197946639083e-01 8.270326809631158849e-01 8.287894193155332934e-01 2.696895815096871374e+00 2.208396889734945745e+00 2.573997447832189422e+00 1.502664039282816999e+00
7.833998504843185759e-05 -2.785992669290358208e+02 1.191478992258496072e+00 2.685557454440524183e-01 5.292935125056338341e-01 7.902413073200328375e-01 1.210282702238398622e+00 2.921675438192758101e+00 1.136427898470667275e+00 1.315828354935238975e+00 2.749245866490770851e+00 3.172851135129372224e+00 1.850234211092475878e+00 1.253689619790635756e+00 1.447993064186310352e+00
7.926799969514759813e-05 -2.785849905539595284e+02 1.419369826306066340e+00 2.531297562839088244e-01 1.791526235122433919e+00 2.351424755775911368e+00 3.575079071646242862e-02 2.856616644525066917e+00 3.394042794058631518e+00 3.343276296481927368e+00 2.017364903333255022e+00 1.821973521093443571e+00 2.354240622754495416e+00 4.940333313728794695e-01 1.114157107781424738e+00
7.948149099598816392e-05 -2.785798008895251314e+02 1.088669182716438089e+00 2.476400146451258888e-01 3.742793135114865777e-01 2.146908531641503526e+00 4.126197743914418736e-01 3.011810014986649353e+00 9.431119733559878426e-02 1.009853123853949208e+00 1.748073248515882971e+00 5.738124657440840659e-01 7.026572308025327285e-01 1.248917007906187759e+00 2.106548492738842260e+00
8.025557651576413379e-05 -2.785676088175297878e+02 1.304902574999871279e+00 2.672383523508322090e-01 3.249501430582326655e+00 1.581937348830200651e+00 3.131610751070994514e+00 1.490267885101357881e-01 2.332011364637170736e+00 2.915493212745837948e+00 8.305338980228743617e-01 1.418314155777980146e+00 3.237869601640553707e+00 2.061843674350785083e+00 2.484949341726158778e+00
8.008061129497830611e-05 -2.785672912978871523e+02 1.082666789781956629e+00 2.449638210758227630e-01 2.035798789606896975e+00 1.937289357568443116e+00 1.215041465482894711e+00 2.695451506532427821e+00 2.480073509112407759e+00 1.229487064009383790e+00 8.907444219531552854e-01 1.200277272029664388e+00 6.594323558017041176e-01 2.400352850872609523e+00 1.477090187743195004e+00
8.020555605075781538e-05 -2.785632322765048912e+02 1.801320589948448792e+00 1.222361057882444813e-01 1.391883309187580409e+00 1.255623232099501552e+00 3.253949064811303860e+00 3.318934268925857634e+00 7.826434616896903451e-01 1.020382066024743573e+00 1.169450047922518526e-01 1.308335292921357917e-01 1.996986568310958221e+00 2.271767097275536607e+00 6.755192412925804524e-01
8.220109742964409958e-05 -2.785361564137200503e+02 1.055827429486179359e+00 2.301984060124739329e-01 2.567385809717614431e-01 9.395091733484804974e-01 2.133859362821026728e+00 1.122683983455073919e+00 1.536161140293881289e+00 2.779431465847171268e+00 1.663762992723016865e+00 2.353932450090082451e+00 3.061991854646000544e+00 1.244028297421969631e+00 2.027754441235799732e+00
8.212217788552099440e-05 -2.785346169538509571e+02 1.384454837029890362e+00 2.578804661836659462e-01 1.938879364158217600e+00 2.839135265606526737e+00 4.280079217843115180e-01 8.640953269910665036e-01 3.024727010776655067e+00 3.356987646736749653e+00 1.880038162174889615e+00 3.341861401462723258e+00 2.505568689685525374e+00 2.188595902815141603e+00 3.105980171867562145e+00
8.218554378191373060e-05 -2.785313456462229169e+02 1.464907924261275474e+00 2.437370443718932522e-01 1.781495638036581175e+00 1.081031925927894211e+00 8.071409841597688706e-01 1.836228514911582566e-01 8.345440493748329525e-01 1.189900907686616938e+00 1.671299696079810770e+00 1.058923021703131573e+00 1.423948196524529530e+00 6.534845720028004123e-01 2.975778424861524218e+00
8.295434089722710565e-05 -2.785195347196598732e+02 1.021316800551050230e+00 1.896624126455332682e-01 8.301266787965425609e-01 1.131616470710004263e+00 2.297889381217559368e+00 5.290218853353452211e-01 2.749740605493113499e+00 2.423243312915280168e+00 1.074766478644974654e+00 8.559370922844952712e-02 1.781219505949046766e+00 1.908260154184931334e+00 2.700708658298430986e+00
8.294707653056475338e-05 -2.785171222941577867e+02 1.123493425162945591e+00 2.569393062104683989e-01 2.602962952547435815e+00 7.599600523528170504e-01 1.611241779255918161e+00 1.125380508717875205e+00 3.764868761957069210e-01 3.352381423816050088e+00 2.246641578022757102e+00 8.872657158857223392e-01 8.125375722033986170e-01 1.874155389461436449e+00 2.655279229518432871e+00
8.519748235619759111e-05 -2.784878531828298946e+02 1.052364199767186648e+00 1.118182878260117752e-01 4.479499097903559268e-01 2.130231904650790931e+00 2.918691406864435844e+00 3.202337115275878165e+00 1.940330262354644342e+00 3.380568739227989283e+00 1.444614640487263513e+00 2.235568982883861244e-01 3.098967203443364404e+00 1.435110826689838248e+00 1.880073466025067086e+00
8.514477347241123826e-05 -2.784859720414356161e+02 1.113383915463562301e+00 2.536934585370957951e-01 4.891037855238950516e-01 2.510861532581690980e+00 2.092994366014025776e+00 3.160063941911266383e+00 1.489050959540229035e+00 1.342420777339870863e+00 2.710847278053206466e+00 2.189294110632509671e+00 5.237093998536600514e-01 2.452122753445822756e+00 1.673733671423650149e+00
8.731967724368273301e-05 -2.784582492309911004e+02 1.481712072151589732e+00 1.100271669779189117e-02 2.803685064443490749e+00 1.222434848388419315e+00 1.298718315402893619e-01 1.761148169068047942e+00 1.063630905776995067e-01 1.841569967456190726e+00 2.657535380157087790e+00 3.300782224222536421e+00 2.082984420972077810e+00 1.435930578048000728e+00 2.012606779441063143e+00
8.736811272347086486e-05 -2.784551946933094655e+02 1.820358494339087363e+00 8.023548775544249445e-02 1.417434950313611608e-01 4.666878278224848714e-02 1.734017059101426339e+00 1.674324420555153736e+00 4.469377700047551527e-01 2.180684981044384019e-01 1.288661689649603703e+00 3.259290083898517931e+00 2.712872189913009269e+00 1.528259627022214850e+00 1.329284189638111568e+00
8.906777351086287103e-05 -2.784334274863585961e+02 1.807596024588757677e+00 1.100300027362940136e-01 2.510411560526774721e+00 9.487129862085064147e-01 8.116622865729467007e-01 2.033497992275327404e-01 3.116793393645865606e+00 1.489546149079608250e+00 1.257542133841065946e+00 2.551834431816110360e+00 1.669446608835785772e+00 1.707895235457000949e+00 2.690177346552350635e+00
8.943914023033692703e-05 -2.784267666698673906e+02 1.048199997253908222e+00 1.172068491388995604e-01 5.407404208490240727e-01 2.077120871021355786e+00 8.090746918207222249e-01 7.064883312293616102e-01 2.393283300604934549e+00 7.539906077435846177e-01 6.954627005420972452e-01 1.160004903163842860e+00 8.129615683850184293e-01 1.292122689027679350e+00 2.177099672354624982e+00
9.175801020130956232e-05 -2.783986702786484102e+02 1.032004391464109272e+00 1.379115447779768744e-01 6.231540564848344621e-01 2.164437790050741217e+00 3.066579851298883774e+00 1.458000452362140154e+00 3.381124270475042604e+00 1.610291245108686820e+00 1.384044524563605494e+00 3.359870469749858479e+00 2.954639098738327974e+00 7.166986632519160016e-01 2.638836876357770311e+00
9.215954202960489829e-05 -2.783918038387802767e+02 1.791701759781602732e+00 5.271332961656591959e-02 5.004882415084188629e-01 2.994828337513282812e-01 2.687805810058736533e+00 6.170706510798426025e-01 8.623195810999009225e-01 5.322456242775378543e-01 3.092146087704234603e+00 2.150131055192727292e+00 2.599012211270403494e+00 2.588287631253865850e+00 2.069246784856652255e+00
9.261515713901345107e-05 -2.783843722541546981e+02 1.764448816658433339e+00 4.112063876402107659e-02 6.131952548299437478e-01 2.572647929158833335e+00 1.962820704549512740e+00 1.562688243413944411e+00 2.832014720131526442e+00 1.111088862914740849e+00 2.037935702870719012e+00 2.640121034303239966e+00 5.427527994926729660e-01 1.069037634225053379e+00 2.136894531496801530e+00
9.317189811461516822e-05 -2.783758789125695330e+02 1.751166940583164688e+00 3.711009817089824803e-02 1.004169027465915631e+00 6.653960366344111588e-01 1.818999830791892425e+00 2.381607994039775633e+00 5.922136386835757937e-01 6.145011407528375713e-01 1.873485001918940629e+00 2.932229267131781114e+00 2.461778891309379436e+00 1.095895918149831338e+00 4.615470786702988715e-01
9.458036386859434584e-05 -2.783583751820059433e+02 1.642466794903864047e+00 1.930911248092096189e-01 3.092173379125489951e+00 1.450040848409957839e+00 2.501259139159607958e+00 2.788231420912526737e+00 1.509005005742151351e+00 4.507573103198032616e-01 3.267565902974049141e+00 1.263614179451668207e+00 2.921964926271302332e+00 1.917507994275286398e+00 3.977567241125327946e-02
9.495979511181164713e-05 -2.783518714737458026e+02 1.682584915112585122e+00 1.783320973065918302e-01 3.230518401418991825e+00 2.200069404537490669e+00 1.359932684328390762e+00 2.766656055353559296e+00 3.182917779902941557e+00 1.621358104574053938e+00 3.309760728302276078e+00 6.132450425452927734e-01 2.795053556981747622e+00 1.175181954305369203e+00 1.421568134999824595e+00
9.486272732644706316e-05 -2.783503941953130720e+02 1.218756267923068348e+00 2.657979286921418605e-01 1.819365373840650113e+00 5.792697295602811103e-01 2.259981290704864421e+00 1.225677911003263398e+00 3.064212278809991474e+00 2.149444056835148054e+00 3.063312572785478416e+00 7.092810304353547313e-01 4.497745548105827607e-01 5.447599798808209215e-01 2.877726306105308218e+00
9.502978355847382951e-05 -2.783461347128106240e+02 1.316620653540089947e+00 2.407411444101494741e-02 3.361551679534438453e+00 2.309553656955486645e+00 1.042943711898409731e+00 1.216594559966107880e+00 2.797168534879831192e+00 1.549697945168384106e+00 2.084429487297422057e+00 1.275680937669789072e+00 1.652595172690563885e+00 1.776717326591310320e+00 2.526400512264313836e+00
9.586356103549993157e-05 -2.783348991250827567e+02 1.248756171375798640e+00 2.659187385163393480e-01 2.138970645867696252e+00 2.960175366518399187e+00 2.751031220396773502e+00 3.332404100214111375e-01 1.888907656556957637e-01 2.432303307401835646e+00 2.232769818455821564e+00 2.016699914337919619e+00 1.758651924765300523e+00 3.123701962982857072e+00 2.665665600737965768e+00
9.588015692986800943e-05 -2.783322260201217659e+02 1.382639188010739817e+00 2.549858997551911477e-01 2.714403776708586680e+00 3.569213726315700885e-02 3.365821414348421081e-01 2.484236207148017961e+00 1.310655254493173549e+00 1.822465303901594780e-01 1.388484805588090509e+00 9.858048793958542610e-01 6.935928942656675034e-01 6.795690767203965699e-02 9.724529239805348446e-01
9.785557367857296610e-05 -2.783093324127417532e+02 1.787236630294230633e+00 5.320355078898524048e-02 1.040702576459169970e+00 6.669449064525007076e-01 3.319874960138570419e+00 2.407883266264184918e+00 3.023922029256016941e+00 4.052763476260999309e-01 1.243086728794912332e+00 2.507536543817919128e+00 2.221856769587540192e+00 2.053701923696490184e+00 1.834763128778380770e+00
9.798682128634678503e-05 -2.783054920734608118e+02 1.180936501997599475e+00 5.215103771975310859e-02 2.990104154900072420e+00 1.105207902856987889e+00 3.332739416343011740e+00 9.856367986553200566e-01 2.647175905157075348e+00 2.151392317759126982e+00 2.618179732109492175e+00 3.029463201348723267e+00 2.916935420294065828e+00 2.523979552369173707e+00 2.571509939783474419e+00
9.833443877087100628e-05 -2.782994507570724636e+02 1.403120929457626564e+00 1.592935727283111350e-02 1.785586740364990765e+00 2.980268627367013146e+00 4.818567162226757850e-01 2.773567691043768324e+00 1.553453825711865743e+00 1.800535372668104150e+00 1.297413884144887897e+00 5.844691971835349609e-01 2.318502767987184132e+00 1.285628300646478595e+00 2.648659887189477313e+00
9.972663012103262286e-05 -2.782828923225985136e+02 1.420209851015871827e+00 2.482548925768702786e-01 1.583864269965772786e+00 1.544120604846497269e+00 1.438373730022040942e+00 4.505666445770758477e-01 3.236488208233889274e+00 2.590379577123546273e+00 4.271804544508401302e-01 7.949512608667334002e-01 2.956036722324902666e+00 2.589122611881284008e+00 1.834487054328845845e+00
9.991990361302620436e-05 -2.782784561652432558e+02 1.771716089666394600e+00 1.329699586181494753e-01 2.143889341255512004e+00 2.776240613601537177e+00 2.397193302645043378e+00 3.247616657759891723e+00 1.636465882061716837e+00 2.224271980537279703e+00 3.282056526645543038e+00 2.679467550250601793e+00 2.538797154029626135e-01 1.380322337270978750e+00 2.499358022115174993e+00
9.998569209302062835e-05 -2.782752979697371529e+02 1.036059883371610368e+00 1.369718516185437496e-01 1.462893061131133876e-01 2.757870471197565454e+00 2.070203304742004757e+00 3.154272236816675790e+00 7.369430312513305381e-01 1.179773177706809895e+00 3.424843499621271214e-01 9.604306385125691570e-01 3.069828684274350739e+00 1.589615440581115147e+00 1.857799201329453975e+00
1.006864735826852792e-04 -2.782658135996222200e+02 1.292771827211702806e+00 2.632647806371222199e-01 6.879942570800468005e-01 2.498843290845147891e+00 2.338244734664096658e+00 1.101653446392629299e+00 2.110095642336472732e+00 9.251019896703278622e-01 2.672656015596392431e-01 2.843076607831086289e+00 1.314985425902216232e+00 6.276686960032711315e-01 2.548098352836021263e+00
1.006381606120945954e-04 -2.782637935505404130e+02 1.355083176949291035e+00 2.575495384251192954e-01 2.747035765903040438e+00 3.780943902565869763e-01 9.359601448714457428e-01 1.638298534014956745e-02 1.799559915145312328e+00 3.269435924800175197e+00 2.758950269974759006e+00 3.114278347912183609e+00 4.616691297350541262e-02 3.233844207231208884e-02 6.168158125088699650e-01
1.004713095317068055e-04 -2.782629528569723902e+02 1.062244056291094862e+00 2.264071255680626671e-01 2.693925227033231451e+00 1.273049028607471100e-01 1.754912608867043256e+00 7.541469098834210349e-01 7.467861456114832652e-01 1.492072342529793261e+00 6.034241282627964553e-01 1.815556465864932800e+00 1.848110744714513753e+00 2.519141578660688552e+00 6.842863771242797544e-01
1.002445026195163851e-04 -2.782627128384486355e+02 1.651482309908012924e+00 2.042133022521974706e-02 2.897753991617946778e-01 1.488051940139652141e+00 2.484230660551030478e+00 2.672047663348718238e+00 2.203472399413339389e+00 1.478341557139558615e+00 3.058253819254125538e+00 2.276091917234563500e+00 2.293525743391868765e+00 2.779746924656119944e+00 1.813328280548535343e+00
