,alpha_gluon,beta_gluon,alpha_up,beta_up,epsilon_up,gamma_up,alpha_down,beta_down,epsilon_down,gamma_down,norm_sigma,alpha_sigma,beta_sigma
3249,1.27924e+00,1.56336e-01,1.53060e+00,4.99820e-01,3.35245e+00,1.77580e+00,3.14175e+00,8.41880e-01,3.27431e+00,4.48709e-01,2.02399e+00,8.73135e-01,3.18117e-01
3250,1.41936e+00,1.28899e-01,2.64592e+00,2.14063e+00,1.92298e+00,2.83367e+00,2.20395e+00,1.34067e+00,9.44696e-01,9.69637e-01,1.15560e+00,3.02027e+00,9.14988e-01
3251,1.42765e+00,1.20954e-01,8.41136e-01,2.46770e+00,2.56294e+00,1.78973e+00,2.91730e+00,4.30384e-01,2.96692e+00,1.07422e+00,1.34594e+00,8.02541e-01,7.58932e-01
3252,1.27742e+00,1.57648e-01,2.31583e+00,2.18284e+00,2.56840e+00,1.40952e+00,3.32066e+00,2.49845e+00,2.52363e+00,2.20713e-02,3.14065e+00,1.73420e+00,2.38726e+00
3253,1.10019e+00,1.24708e-01,2.32900e+00,1.15002e+00,6.80275e-01,1.08859e+00,2.00966e+00,2.53772e-01,3.40916e-01,4.22274e-01,3.45778e-01,1.57125e-01,7.66490e-01
3254,1.16897e+00,1.53694e-01,1.84854e+00,4.53680e-01,2.34382e+00,2.21133e+00,1.43754e-01,2.48120e+00,1.07319e-01,1.54106e+00,1.73625e+00,2.26599e+00,2.53655e+00
3255,1.20529e+00,9.36053e-02,1.04948e+00,1.15472e+00,2.44610e+00,2.77025e+00,2.32039e+00,1.34178e+00,1.42516e+00,2.62026e+00,3.22444e+00,1.68210e+00,2.96607e+00
3256,1.33119e+00,1.05482e-01,6.54960e-01,2.21108e+00,2.02136e+00,2.84103e+00,2.78020e-01,6.98152e-01,3.82505e-02,3.15961e+00,1.85715e+00,2.44006e+00,7.29738e-01
3257,1.18533e+00,1.74219e-01,3.49684e-01,2.07214e+00,2.62148e+00,3.20938e+00,1.77922e+00,2.80450e+00,1.50984e+00,2.84792e+00,1.88406e+00,1.18864e+00,2.35020e+00
3258,1.46651e+00,7.02453e-02,9.01788e-01,2.97672e+00,7.57209e-01,1.29069e+00,2.11903e+00,2.28488e+00,1.85283e+00,2.25988e+00,3.50763e-01,1.92374e+00,6.52957e-01
3259,1.42285e+00,1.51753e-01,2.74964e+00,1.99544e-01,1.99213e+00,7.64118e-01,6.23254e-01,2.12814e+00,2.68780e+00,2.04106e+00,5.60713e-01,2.69221e+00,2.63542e+00
3260,1.27881e+00,1.54818e-01,2.19443e+00,1.13227e-01,2.30192e+00,6.74024e-02,4.88724e-01,1.86647e+00,4.00668e-01,1.08864e+00,2.11895e+00,7.52950e-01,1.22464e+00
3261,1.27251e+00,8.13177e-02,1.01290e+00,2.66313e+00,3.14832e-01,3.17466e+00,2.86471e+00,1.01731e+00,1.93475e+00,2.09771e-01,3.34573e+00,9.14359e-01,5.81119e-01
3262,1.38676e+00,8.80013e-02,3.16209e+00,1.01156e+00,2.50468e+00,2.21364e+00,2.49047e+00,2.82928e+00,2.40740e+00,3.49922e-01,1.62517e+00,1.06131e+00,2.78913e+00
3263,1.38678e+00,3.11129e-02,9.16962e-03,1.03654e+00,2.38969e+00,1.50227e+00,1.71107e+00,6.43312e-01,2.92968e+00,3.39238e+00,1.41947e+00,1.24972e+00,6.01562e-01
3264,1.50264e+00,1.69362e-01,1.08027e+00,3.32716e+00,1.89881e+00,7.82069e-01,2.47588e+00,1.13750e+00,9.42921e-02,3.02898e+00,3.12329e+00,1.87365e+00,3.03718e+00
3265,1.29676e+00,1.05167e-01,1.45828e+00,2.61821e+00,2.60947e-01,2.11000e+00,1.98467e+00,2.05085e+00,2.34269e+00,1.19191e+00,2.66615e-02,2.46466e-01,7.38612e-01
3266,1.21898e+00,8.80016e-02,1.53498e+00,2.21414e+00,2.34788e+00,2.30505e+00,1.53423e+00,1.94221e+00,7.45750e-01,2.52301e+00,6.89282e-01,2.85053e+00,5.78176e-01
3267,1.21539e+00,2.31436e-01,2.94604e+00,1.67942e-01,8.66680e-01,2.78458e-01,2.28314e+00,5.79592e-01,2.79321e+00,1.14572e+00,2.21528e+00,1.36616e+00,2.92978e+00
3268,1.60546e+00,1.62892e-01,2.32897e+00,2.30250e+00,1.82994e+00,1.06253e-01,1.28748e+00,2.36626e+00,5.16484e-01,1.24080e-01,2.82476e+00,2.10779e-01,2.28815e+00
3269,1.43448e+00,1.20597e-01,6.07911e-02,9.84311e-01,1.95896e+00,1.23992e+00,6.33558e-01,1.49188e+00,2.97207e+00,5.23079e-01,1.63413e+00,1.24116e+00,2.33682e+00
3270,1.47820e+00,9.10630e-02,1.88162e+00,1.14577e-01,2.35975e+00,1.09826e-01,5.82103e-01,1.49154e+00,2.88292e-02,1.06081e+00,7.61628e-01,1.65335e+00,1.34247e+00
3271,1.33521e+00,2.02890e-01,2.61747e+00,2.64650e+00,5.51696e-01,1.00069e+00,1.16210e+00,1.97228e+00,1.30007e+00,1.70295e+00,2.81214e+00,2.42687e+00,2.76157e+00
3272,1.35136e+00,6.77026e-02,3.09914e+00,2.17178e-01,1.71264e+00,4.42202e-01,2.27790e+00,5.28189e-01,1.52751e+00,1.36970e+00,3.22620e+00,2.62925e+00,3.05441e+00
3273,1.37797e+00,1.10758e-01,1.40992e+00,1.45527e+00,2.39321e+00,2.98157e+00,4.10985e-01,6.63332e-01,2.45483e+00,3.25571e+00,4.96225e-02,7.74101e-01,3.05446e+00
3274,1.41090e+00,1.10726e-01,6.83615e-01,3.36056e+00,2.36106e+00,1.52811e-01,1.37116e+00,9.76394e-02,3.01648e+00,1.94509e-01,2.85785e+00,1.49008e+00,1.51286e+00
3275,1.54578e+00,7.70904e-02,2.10124e+00,2.76346e-01,4.00563e-01,1.69617e+00,1.28230e+00,1.83614e-01,1.20053e-01,2.11405e+00,2.61646e+00,2.58276e+00,2.01717e+00
3276,1.48872e+00,1.22696e-01,2.61689e+00,7.53911e-01,5.95278e-01,1.35674e+00,3.30571e+00,2.33967e+00,3.31747e+00,3.04433e+00,2.76764e-02,1.78618e+00,1.04660e-01
3277,1.36293e+00,1.08396e-01,1.50758e-01,2.59378e+00,2.19085e+00,3.05050e+00,6.38807e-01,2.44502e+00,8.23932e-02,1.11298e+00,1.25701e+00,2.32583e+00,8.01541e-01
3278,1.58434e+00,6.98249e-02,1.59952e+00,1.05530e+00,2.62991e+00,1.83952e+00,1.82173e+00,7.19893e-01,2.98812e+00,1.95725e+00,6.96198e-01,2.39486e+00,1.53691e+00
3279,1.43664e+00,1.85039e-01,1.44541e+00,1.76825e+00,2.50910e-01,2.93110e+00,2.88865e+00,2.18004e+00,2.77943e+00,1.81304e+00,3.31353e+00,1.84202e+00,1.02952e-01
3280,1.40672e+00,1.25878e-01,1.41235e+00,2.67872e+00,1.20000e+00,2.92362e-01,1.73065e+00,6.02792e-01,3.51627e-01,2.83215e+00,2.46939e+00,2.42412e+00,3.05089e-01
3281,1.19232e+00,1.06128e-01,2.55400e+00,1.86102e+00,1.48634e+00,1.08364e+00,2.30865e+00,2.71662e+00,1.24023e+00,7.24934e-01,7.09550e-01,6.33732e-01,2.06040e+00
3282,1.35965e+00,1.35568e-01,1.24189e+00,1.44463e+00,2.55519e+00,8.23927e-01,3.03299e+00,2.79800e+00,2.18322e+00,2.30392e+00,1.82528e+00,1.88559e+00,2.06731e+00
3283,1.43801e+00,1.41949e-01,2.66274e+00,4.75905e-01,1.53621e+00,8.77322e-02,1.01561e+00,1.09417e+00,1.88460e+00,1.11237e+00,2.67516e+00,2.13208e+00,9.73262e-01
3284,1.33186e+00,3.64936e-02,1.47336e+00,1.51819e+00,1.43923e+00,2.83324e+00,5.24187e-01,1.43853e+00,3.15140e+00,1.74844e+00,1.05227e+00,7.63091e-01,2.17990e-01
3285,1.46112e+00,1.90765e-01,3.20249e+00,2.67233e+00,1.69853e+00,3.14607e+00,2.57936e+00,3.35291e+00,2.19137e+00,1.40004e+00,9.06922e-01,2.60410e+00,5.74362e-01
3286,1.35132e+00,2.00428e-01,2.95106e+00,1.10022e-01,2.84290e+00,3.23907e+00,8.05971e-01,3.25542e+00,2.38246e+00,9.83011e-01,1.46682e+00,2.61372e+00,2.61801e+00
3287,1.65358e+00,5.65085e-02,3.30215e+00,6.73151e-01,3.02833e+00,8.49423e-01,3.27351e+00,1.90102e+00,2.59969e+00,9.23840e-01,1.24716e+00,2.81945e+00,1.17515e+00
3288,1.45784e+00,1.48087e-01,9.87317e-02,2.47537e+00,1.87560e+00,7.20563e-02,4.38724e-02,1.92728e+00,3.10774e+00,3.30647e+00,2.44803e+00,3.37541e+00,1.94217e+00
3289,1.51313e+00,1.10213e-01,3.14629e+00,1.00867e+00,2.99101e+00,7.99522e-01,3.10478e+00,2.40254e+00,1.45784e+00,3.38042e-01,3.83223e-01,9.26649e-01,2.08857e+00
3290,1.27801e+00,1.16544e-01,5.85245e-01,7.65057e-01,3.67775e-01,4.43776e-01,2.04655e+00,1.16917e+00,3.99989e-01,1.70043e-01,2.84112e+00,1.94528e-01,8.75499e-01
3291,1.37589e+00,1.16002e-01,3.35243e+00,1.63193e+00,2.45024e+00,3.99475e-01,8.86601e-01,2.94090e+00,1.90012e+00,2.16262e+00,2.31896e+00,7.98464e-01,3.02660e+00
3292,1.28684e+00,1.77724e-01,8.38144e-03,2.09258e+00,8.04681e-01,1.84310e+00,1.97640e+00,1.80730e-01,1.08535e+00,3.16452e+00,1.86909e+00,3.40246e-01,9.71825e-01
3293,1.17458e+00,1.60197e-01,2.48357e+00,9.28619e-01,3.13531e+00,2.37224e+00,8.73097e-01,2.64403e+00,2.12714e+00,1.38712e+00,1.11628e+00,8.61367e-01,1.84769e+00
3294,1.43104e+00,1.20933e-01,1.41683e+00,2.86989e+00,4.16554e-01,2.11789e+00,8.30800e-01,1.70189e+00,7.05637e-01,8.45093e-01,9.26040e-01,2.99070e+00,3.35402e+00
3295,1.32420e+00,1.31397e-01,2.41408e-01,1.18648e+00,2.57957e+00,1.54704e+00,2.60194e+00,9.89257e-01,3.30276e+00,1.22513e+00,2.23979e+00,1.24758e-01,3.24636e+00
3296,1.23607e+00,1.29336e-01,3.21714e+00,1.79318e+00,4.81075e-01,6.44356e-01,1.37543e+00,2.98193e+00,2.86014e+00,8.50333e-01,3.27647e+00,1.35489e+00,6.91774e-01
3297,1.55631e+00,1.30092e-01,1.28971e-02,1.26341e+00,1.61237e+00,1.08700e+00,5.21833e-01,9.57626e-02,2.00384e+00,1.38370e+00,1.81062e+00,1.54532e+00,3.26222e+00
3298,1.36725e+00,1.65298e-01,1.47630e+00,8.77486e-01,3.20811e+00,1.54586e+00,1.36888e+00,2.69352e+00,1.62659e+00,1.55146e+00,3.37258e+00,4.19807e-01,1.62887e+00
3299,1.46796e+00,1.27525e-01,1.38923e+00,2.47811e+00,8.96558e-01,2.59239e+00,3.00385e+00,1.84248e+00,2.18868e+00,2.92271e+00,2.60815e-01,8.94105e-01,2.62847e+00
3300,1.30047e+00,8.73455e-02,2.34157e+00,2.12036e+00,2.21135e-01,1.95709e+00,2.90172e+00,2.95527e+00,2.14568e-01,3.08768e+00,2.06967e+00,1.03022e+00,1.96254e+00
3301,1.56055e+00,1.99450e-01,1.71674e+00,2.67132e+00,2.76291e+00,1.51792e+00,1.27648e+00,2.46737e+00,2.76347e+00,4.89863e-01,1.78922e-01,1.16347e+00,5.76784e-01
3302,1.50025e+00,1.10305e-01,2.06649e+00,4.30206e-01,2.43616e+00,2.46859e+00,3.13966e+00,1.53676e+00,2.56841e+00,1.19856e+00,2.82167e+00,2.52664e+00,2.66986e+00
3303,1.38622e+00,8.50974e-02,3.12713e+00,2.97798e+00,2.71835e+00,1.63702e+00,2.97803e+00,1.87974e+00,5.27820e-01,2.32909e+00,1.70093e+00,2.73865e+00,2.17847e-02
3304,1.57205e+00,2.34006e-01,2.62021e+00,2.06568e+00,2.64692e+00,2.24680e-01,2.95873e+00,1.14643e+00,2.06576e+00,1.59820e+00,8.07249e-01,1.52452e+00,1.52478e+00
3305,1.28642e+00,1.37968e-01,1.46455e+00,5.10276e-01,7.88621e-01,2.97900e-01,2.20762e+00,1.98832e+00,2.49053e+00,3.18108e+00,5.03994e-01,2.51179e+00,2.80411e+00
3306,1.31954e+00,5.15788e-02,1.43836e+00,3.18553e+00,2.74440e-01,2.74451e+00,1.11426e+00,1.24864e+00,8.15666e-01,1.22642e+00,4.55300e-01,1.12555e+00,2.44044e-01
3307,1.39310e+00,1.05043e-01,7.82614e-02,3.38117e-01,1.83817e+00,3.39233e+00,3.33186e+00,2.03209e+00,2.93963e+00,1.34940e+00,2.40654e+00,9.61518e-01,2.46496e+00
3308,1.37702e+00,2.05792e-01,3.18819e+00,2.62746e+00,7.48657e-01,1.11799e+00,9.74380e-02,1.58273e+00,3.19819e+00,2.36306e+00,2.98559e+00,3.16806e+00,1.80764e+00
3309,1.52661e+00,9.87491e-02,3.32272e+00,3.20447e+00,2.29434e-01,3.27810e+00,3.25129e+00,1.93341e+00,1.67719e+00,2.19042e-01,2.18923e+00,1.97180e+00,2.62925e+00
3310,1.56237e+00,8.06454e-02,1.84148e+00,3.18368e+00,3.59255e-01,1.03236e+00,2.46213e+00,2.41068e+00,2.32936e+00,2.69777e+00,2.97017e+00,3.87800e-01,1.02872e+00
3311,1.34161e+00,1.33193e-01,3.29987e+00,2.89415e+00,3.21742e+00,1.19840e-01,2.49427e-01,1.99406e+00,4.81615e-02,1.66978e+00,6.78105e-01,2.44719e+00,1.50267e+00
3312,1.17573e+00,1.65621e-01,1.94002e+00,1.44117e-02,2.36770e+00,4.85845e-02,2.42689e-01,2.56443e+00,1.15423e-01,1.87251e+00,2.11117e+00,1.01547e+00,5.29333e-01
3313,1.48771e+00,9.53823e-02,1.47924e+00,2.85782e+00,2.14961e+00,2.09695e+00,7.42100e-01,2.90136e+00,2.48223e-01,1.52198e+00,7.48610e-01,2.68507e+00,1.82953e+00
3314,1.28803e+00,8.56716e-02,1.78500e+00,8.94601e-01,1.49036e+00,2.80899e+00,1.43828e+00,1.06206e+00,2.80398e+00,1.87990e+00,1.53739e+00,9.55454e-01,6.78817e-01
3315,1.34705e+00,1.27200e-01,2.83945e+00,8.88496e-01,1.16314e+00,3.00281e+00,2.59612e+00,1.06046e+00,2.93430e+00,2.64275e+00,1.75936e-01,1.41742e+00,7.43887e-01
3316,1.49969e+00,6.81927e-02,2.66813e+00,3.37744e-01,1.22101e+00,3.25979e+00,8.91711e-01,1.74328e+00,1.53432e+00,1.44439e+00,3.21021e+00,3.59336e-01,2.79811e+00
3317,1.54114e+00,1.16052e-01,1.56269e+00,8.44265e-01,1.57327e+00,5.93571e-01,2.68533e+00,2.71509e+00,1.29167e+00,1.34260e+00,3.19309e+00,7.30222e-01,3.29447e+00
3318,1.17245e+00,1.23623e-01,7.30105e-01,2.59029e-02,3.23370e+00,4.56859e-01,3.15072e+00,1.79125e+00,3.05505e+00,6.89418e-01,2.50020e+00,3.09400e+00,1.61069e+00
3319,1.31133e+00,1.11067e-01,3.05847e+00,1.61828e+00,5.22738e-01,3.13380e+00,1.44487e+00,3.24692e+00,1.36349e+00,7.51420e-01,2.14570e+00,1.56963e+00,2.14828e+00
3320,1.29416e+00,1.17873e-01,2.65163e+00,1.69433e+00,2.17369e+00,2.14169e-01,1.51897e+00,2.09198e-01,2.48528e+00,2.28476e+00,7.80984e-01,5.13650e-01,1.39857e+00
3321,1.27205e+00,1.41983e-01,2.66545e+00,6.61048e-01,1.38259e+00,2.94683e+00,3.36592e+00,2.56611e+00,3.29608e+00,1.78145e+00,8.52946e-01,2.89975e+00,1.17623e+00
3322,1.31278e+00,1.27367e-01,2.15505e+00,1.19179e+00,1.24765e+00,2.07983e+00,2.35383e+00,1.54139e+00,1.09632e+00,1.45259e-01,6.11345e-01,3.33791e+00,8.30272e-01
3323,1.24193e+00,1.97897e-01,1.73905e+00,2.62391e+00,2.61113e+00,5.91650e-01,1.16118e+00,2.80204e+00,2.44601e+00,9.86033e-01,1.96651e+00,5.61096e-01,5.73307e-01
3324,1.25694e+00,1.48839e-01,2.93230e+00,2.30366e+00,1.50897e+00,1.78787e+00,2.39907e+00,1.00696e+00,2.45205e-01,3.12363e+00,3.13203e+00,2.37451e+00,4.74805e-01
3325,1.25623e+00,1.76140e-01,2.58884e+00,1.16307e+00,2.61576e+00,9.13232e-01,9.69987e-01,1.36834e-01,3.17317e+00,2.69527e+00,2.49727e-01,3.10922e+00,1.23946e+00
3326,1.22934e+00,1.10529e-01,1.98231e+00,2.90367e-01,1.80586e+00,2.84399e+00,1.72733e-01,3.28868e+00,3.34606e+00,2.85721e+00,2.03070e+00,1.22088e-01,1.23513e+00
3327,1.33407e+00,1.74705e-01,1.50723e+00,2.19388e+00,1.23320e+00,1.13643e+00,2.53565e+00,5.91062e-01,2.65007e+00,2.39954e+00,3.30751e+00,5.30337e-01,9.09256e-01
3328,1.56787e+00,1.57919e-01,2.23065e+00,1.66131e+00,1.55990e-03,3.08898e+00,4.28761e-01,8.69464e-01,2.62630e+00,1.91855e+00,2.43026e+00,2.90134e+00,6.18230e-01
3329,1.46060e+00,1.33920e-01,3.00857e+00,2.65676e+00,3.34079e+00,1.20313e+00,1.00802e-02,3.19456e+00,1.11967e+00,7.93656e-01,6.40295e-01,1.68182e+00,2.23485e+00
3330,1.17056e+00,2.10102e-01,8.75810e-01,1.18022e-01,4.57350e-01,1.89508e+00,2.66379e-01,1.16713e+00,2.13076e+00,6.68672e-01,6.41821e-01,1.81495e+00,2.39627e+00
3331,1.32052e+00,1.31329e-01,2.96047e+00,2.92934e+00,1.98600e+00,1.72607e+00,5.21177e-01,1.48312e+00,2.27443e+00,2.64056e+00,9.10323e-01,3.31355e+00,2.14437e-01
3332,1.37032e+00,1.35043e-01,2.88418e+00,2.39753e+00,2.53625e+00,3.22382e+00,6.38991e-01,3.31025e+00,2.18952e+00,3.42282e-01,1.10568e+00,1.57287e+00,9.41187e-03
3333,1.35601e+00,1.55798e-01,3.22755e+00,8.62679e-01,2.96393e-02,1.78090e+00,3.27991e-01,2.12421e+00,2.71633e+00,5.09846e-01,5.71926e-01,2.77680e+00,2.62066e+00
3334,1.34676e+00,1.35026e-01,2.17898e+00,1.42535e+00,2.40814e+00,1.51323e+00,8.52987e-02,4.18963e-01,1.94835e+00,2.79575e+00,4.05036e-01,1.32763e+00,2.72654e+00
3335,1.27172e+00,8.69335e-02,8.60689e-01,3.05125e+00,8.00882e-01,2.53400e+00,1.64036e+00,3.32765e+00,3.04106e+00,2.05493e+00,2.46616e+00,2.67107e+00,1.29270e+00
3336,1.36215e+00,1.13207e-01,2.31542e+00,1.48854e+00,7.41255e-04,2.86850e+00,4.32992e-01,1.98144e+00,3.01391e+00,1.18855e-01,1.43355e+00,6.38187e-01,2.97603e+00
3337,1.28586e+00,1.08496e-01,9.81901e-01,8.35404e-01,8.88689e-01,1.28788e+00,8.67348e-01,2.34723e+00,2.46986e+00,1.73354e+00,2.20313e+00,2.38107e-01,1.46296e+00
3338,1.14683e+00,1.43698e-01,5.82425e-01,2.32011e+00,1.92626e+00,1.23692e+00,1.18874e+00,1.49406e-01,3.21232e+00,2.80115e+00,4.93474e-01,1.87579e+00,1.10736e+00
3339,1.55686e+00,1.13290e-01,3.30684e+00,1.34831e+00,4.57053e-01,7.40718e-01,6.75948e-01,8.69030e-01,1.81662e+00,3.00827e+00,1.68488e+00,2.13032e+00,2.72145e+00
3340,1.29132e+00,1.59792e-01,3.10603e+00,1.11249e+00,2.52134e+00,2.89080e+00,2.50545e+00,3.39100e-01,2.63614e-01,1.68829e+00,3.27506e+00,1.88381e+00,9.38516e-01
3341,1.45536e+00,4.89821e-02,1.16735e+00,2.88148e+00,1.62028e+00,4.06140e-01,1.30095e+00,1.23813e+00,2.32761e+00,7.36549e-01,3.01372e+00,3.31309e+00,3.13746e+00
3342,1.65358e+00,5.65085e-02,3.30215e+00,6.73151e-01,3.02833e+00,8.49423e-01,3.27351e+00,1.90102e+00,2.59969e+00,9.23840e-01,1.24716e+00,2.81945e+00,1.17515e+00
3343,1.39664e+00,8.98550e-02,2.97781e-01,1.66242e+00,2.62824e+00,3.17499e+00,2.32083e+00,9.86872e-01,1.92006e+00,3.34941e-01,1.75395e+00,9.25747e-01,9.87256e-01
3344,1.34090e+00,2.33988e-01,8.12652e-01,6.29953e-02,3.45309e-01,2.84325e+00,2.13445e+00,3.00281e+00,3.22251e+00,6.77740e-01,1.57680e+00,1.75566e+00,1.56007e+00
3345,1.54165e+00,1.31851e-01,3.06147e+00,8.02411e-01,3.93558e-01,2.11106e+00,2.52292e+00,2.46394e+00,1.51653e+00,4.41041e-01,1.81067e+00,3.32053e+00,1.98895e+00
3346,1.76513e+00,6.41356e-02,1.53888e+00,2.97129e+00,1.36728e+00,3.25815e+00,3.08388e+00,8.85335e-01,1.42252e+00,1.38584e+00,1.43346e-01,9.38429e-01,1.27769e-01
3347,1.36878e+00,9.05094e-02,3.19128e+00,2.51348e+00,1.87875e+00,2.05417e+00,5.24194e-02,6.24866e-01,9.55410e-01,2.75592e+00,1.01660e+00,2.68343e+00,3.23369e+00
3348,1.54891e+00,1.35081e-01,3.10204e+00,1.50392e+00,1.76021e+00,1.62010e+00,2.06329e+00,2.40457e+00,2.96946e-02,7.77497e-01,2.09793e-01,2.02704e+00,1.14821e-01
3349,1.02683e+00,1.77073e-01,1.54611e+00,2.04333e+00,1.45660e-01,2.58527e+00,3.08298e+00,2.11804e+00,1.50319e+00,2.49180e+00,3.01424e+00,2.77389e+00,3.19352e+00
3350,1.43647e+00,1.31132e-01,1.51050e+00,3.05353e+00,2.12004e+00,2.46501e+00,2.59567e+00,3.22565e+00,2.75308e+00,5.20690e-01,7.52683e-01,3.34548e+00,2.73627e+00
3351,1.48944e+00,1.23284e-01,3.38644e+00,8.53390e-01,1.44351e+00,1.33362e+00,2.84848e+00,2.97935e+00,9.19382e-01,1.35043e+00,1.86597e-01,1.51771e+00,1.93792e+00
3352,1.29546e+00,1.54572e-01,6.29169e-01,1.86449e+00,2.06536e+00,1.24394e+00,1.20643e+00,1.05075e+00,2.60617e+00,1.82313e+00,2.19455e+00,1.49481e+00,1.20005e+00
3353,1.54578e+00,7.70904e-02,2.10124e+00,2.76346e-01,4.00563e-01,1.69617e+00,1.28230e+00,1.83614e-01,1.20053e-01,2.11405e+00,2.61646e+00,2.58276e+00,2.01717e+00
3354,1.59784e+00,1.21934e-01,2.88886e+00,8.09873e-01,3.23900e+00,2.69117e+00,2.02102e+00,2.97407e+00,2.61307e+00,2.93188e+00,1.53787e+00,2.10839e+00,2.73784e+00
3355,1.28107e+00,8.77238e-02,2.63090e+00,2.32978e+00,2.34201e+00,2.38050e+00,2.75298e+00,1.75574e+00,2.27917e+00,3.39611e+00,8.61534e-01,1.69775e+00,3.16171e+00
3356,1.24178e+00,1.95216e-01,1.46100e+00,1.50153e+00,9.19913e-01,6.36130e-01,8.61444e-01,2.15473e+00,1.89110e+00,2.69851e+00,2.76640e+00,2.88123e+00,2.57957e+00
3357,1.29231e+00,1.35231e-01,2.54836e-01,2.09901e+00,1.82272e+00,1.37345e-01,2.57532e+00,2.83907e+00,3.30596e+00,9.48299e-01,1.88433e+00,1.49723e+00,2.53145e+00
3358,1.44813e+00,1.20745e-01,3.03066e+00,3.31959e+00,1.80849e+00,2.28323e+00,5.96500e-01,3.28632e+00,1.86551e-01,2.73140e-01,6.13890e-01,9.19065e-01,3.31550e+00
3359,1.34302e+00,1.84769e-01,2.33089e+00,8.42853e-01,2.79607e+00,2.07519e+00,3.10124e+00,4.09569e-01,2.63125e+00,3.36391e+00,2.71119e+00,1.56252e+00,4.22251e-01
3360,1.10982e+00,1.58697e-01,1.15290e+00,1.04920e+00,1.84586e+00,3.29802e+00,1.62926e+00,1.75026e+00,1.12120e+00,2.68111e+00,1.57386e+00,2.24840e+00,1.65596e+00
3361,1.27554e+00,4.43261e-02,3.83820e-01,1.76558e+00,2.44396e+00,2.79783e+00,1.02445e+00,2.79041e+00,1.08805e+00,2.61147e-01,2.50889e-01,2.28019e+00,7.52456e-02
3362,1.21171e+00,8.48326e-02,2.75122e+00,2.07645e+00,1.98564e+00,1.33752e+00,1.16817e+00,1.08928e+00,1.42462e+00,8.14721e-01,3.54909e-01,3.28239e+00,1.40049e+00
3363,1.35601e+00,1.55798e-01,3.22755e+00,8.62679e-01,2.96393e-02,1.78090e+00,3.27991e-01,2.12421e+00,2.71633e+00,5.09846e-01,5.71926e-01,2.77680e+00,2.62066e+00
3364,1.28180e+00,1.83795e-01,1.14028e+00,2.70689e-01,8.27468e-02,1.50464e+00,2.52439e+00,2.52701e+00,1.46563e+00,1.93192e+00,1.47963e-01,7.90280e-02,1.55125e+00
3365,1.54114e+00,1.16052e-01,1.56269e+00,8.44265e-01,1.57327e+00,5.93571e-01,2.68533e+00,2.71509e+00,1.29167e+00,1.34260e+00,3.19309e+00,7.30222e-01,3.29447e+00
3366,1.55343e+00,1.12887e-01,3.21031e+00,1.50007e+00,8.73683e-01,1.15523e+00,1.25735e+00,2.11122e+00,7.23460e-01,2.57528e+00,2.30991e+00,1.95183e+00,2.50128e+00
3367,1.22725e+00,1.06368e-01,1.92024e+00,1.66599e+00,2.40561e+00,3.17361e-01,1.31918e+00,2.55450e+00,1.36687e+00,3.34818e+00,2.72760e+00,1.34111e-01,9.85772e-01
3368,1.22889e+00,1.67972e-01,2.08048e+00,2.17232e+00,2.83250e+00,3.13414e+00,1.66047e+00,1.00924e+00,4.98185e-02,2.96999e+00,2.55874e+00,5.92685e-01,2.39304e+00
3369,1.52228e+00,7.66515e-02,5.05157e-01,3.04742e+00,2.78891e+00,8.83864e-01,3.26082e+00,6.79924e-01,9.68665e-01,3.85991e-01,2.03871e+00,2.42631e+00,2.14679e+00
3370,1.46841e+00,1.40792e-01,5.94191e-01,1.27917e+00,4.05111e-01,9.79068e-01,1.40951e+00,4.18775e-01,5.90962e-01,1.33110e+00,2.13509e+00,6.33807e-01,4.73203e-01
3371,1.36032e+00,1.46850e-01,1.88197e+00,1.52960e+00,1.49634e-01,1.68006e+00,1.43554e+00,1.22066e+00,1.33342e+00,2.14643e+00,2.92281e+00,2.54012e+00,1.16303e+00
3372,1.38385e+00,1.29856e-01,2.28036e+00,2.37489e-03,1.30174e-01,1.43738e-01,1.31606e-01,2.87826e+00,1.57729e+00,2.24693e+00,1.35528e+00,7.58073e-01,1.35156e+00
3373,1.25736e+00,1.39349e-01,2.24688e-01,3.18744e+00,9.54112e-01,1.72387e+00,3.15961e+00,7.01870e-01,1.77719e+00,1.82126e+00,1.29930e+00,2.64729e+00,1.11315e+00
3374,1.25204e+00,1.43788e-01,3.07535e+00,1.02355e+00,2.31596e+00,1.05829e+00,1.91715e+00,2.77354e+00,1.59552e+00,2.48057e+00,7.71724e-01,2.92956e+00,1.39724e+00
3375,1.36324e+00,1.63894e-01,1.59029e+00,8.52987e-01,1.44877e+00,3.05917e+00,2.79921e+00,7.46784e-01,2.60418e+00,1.29649e+00,1.61772e+00,1.75518e+00,2.12610e+00
3376,1.40247e+00,1.78098e-01,3.08381e+00,1.30897e+00,2.39173e+00,2.59204e+00,2.88355e+00,8.74567e-02,1.78209e+00,1.53426e+00,2.93395e+00,1.80685e+00,1.77406e+00
3377,1.49691e+00,1.04031e-01,1.87762e-01,7.21032e-01,9.89461e-01,1.91335e+00,3.34170e+00,2.45032e+00,8.74504e-01,2.61960e+00,2.31670e+00,2.18159e+00,3.66918e-01
3378,1.48980e+00,9.56801e-02,2.91048e+00,1.64264e+00,2.13175e+00,1.24721e+00,3.18484e+00,4.30840e-02,4.15267e-01,2.55602e+00,2.93096e+00,1.19837e+00,1.99611e+00
